"Step","non_det_DDQN_9_100k - total_reward","non_det_DDQN_9_100k - total_reward__MIN","non_det_DDQN_9_100k - total_reward__MAX"
"38754","36","36","36"
"38757","15","15","15"
"38763","5","5","5"
"38766","25","25","25"
"38781","-1","-1","-1"
"38787","6","6","6"
"38796","1","1","1"
"38798","3","3","3"
"38807","25","25","25"
"38817","6","6","6"
"38820","27","27","27"
"38828","0","0","0"
"38848","0","0","0"
"38859","8","8","8"
"38864","0","0","0"
"38871","12","12","12"
"38890","36","36","36"
"38902","14","14","14"
"38916","0","0","0"
"38936","6","6","6"
"38945","3","3","3"
"38951","7","7","7"
"38967","25","25","25"
"38970","-2","-2","-2"
"38973","4","4","4"
"38982","15","15","15"
"38987","10","10","10"
"38989","27","27","27"
"38992","9","9","9"
"39001","-1","-1","-1"
"39016","16","16","16"
"39018","30","30","30"
"39023","13","13","13"
"39041","28","28","28"
"39049","24","24","24"
"39074","34","34","34"
"39086","8","8","8"
"39090","-1","-1","-1"
"39092","1","1","1"
"39093","0","0","0"
"39094","8","8","8"
"39097","20","20","20"
"39111","5","5","5"
"39132","-1","-1","-1"
"39146","9","9","9"
"39159","15","15","15"
"39161","8","8","8"
"39168","8","8","8"
"39196","27","27","27"
"39209","12","12","12"
"39222","16","16","16"
"39236","12","12","12"
"39244","12","12","12"
"39247","5","5","5"
"39266","12","12","12"
"39270","2","2","2"
"39272","7","7","7"
"39274","9","9","9"
"39276","-2","-2","-2"
"39304","43","43","43"
"39320","32","32","32"
"39326","9","9","9"
"39347","5","5","5"
"39351","38","38","38"
"39356","0","0","0"
"39378","26","26","26"
"39381","15","15","15"
"39390","1","1","1"
"39398","19","19","19"
"39405","21","21","21"
"39410","-1","-1","-1"
"39413","28","28","28"
"39430","25","25","25"
"39445","18","18","18"
"39458","16","16","16"
"39460","1","1","1"
"39462","2","2","2"
"39469","0","0","0"
"39484","22","22","22"
"39486","3","3","3"
"39487","7","7","7"
"39489","13","13","13"
"39496","17","17","17"
"39533","4","4","4"
"39559","29","29","29"
"39589","33","33","33"
"39592","1","1","1"
"39595","13","13","13"
"39611","29","29","29"
"39621","13","13","13"
"39659","12","12","12"
"39665","25","25","25"
"39668","14","14","14"
"39715","0","0","0"
"39719","1","1","1"
"39733","0","0","0"
"39734","2","2","2"
"39735","26","26","26"
"39746","-2","-2","-2"
"39748","18","18","18"
"39763","8","8","8"
"39769","10","10","10"
"39771","4","4","4"
"39777","27","27","27"
"39778","0","0","0"
"39786","22","22","22"
"39793","34","34","34"
"39794","-1","-1","-1"
"39803","30","30","30"
"39819","32","32","32"
"39830","27","27","27"
"39840","7","7","7"
"39861","2","2","2"
"39862","5","5","5"
"39875","40","40","40"
"39877","1","1","1"
"39879","25","25","25"
"39885","28","28","28"
"39886","20","20","20"
"39888","1","1","1"
"39902","36","36","36"
"39929","10","10","10"
"39955","3","3","3"
"39982","3","3","3"
"39990","6","6","6"
"40008","5","5","5"
"40011","38","38","38"
"40017","34","34","34"
"40018","41","41","41"
"40021","3","3","3"
"40026","3","3","3"
"40035","-1","-1","-1"
"40036","19","19","19"
"40039","10","10","10"
"40044","8","8","8"
"40063","7","7","7"
"40073","13","13","13"
"40081","35","35","35"
"40083","8","8","8"
"40090","-1","-1","-1"
"40092","22","22","22"
"40097","10","10","10"
"40110","26","26","26"
"40176","41","41","41"
"40190","23","23","23"
"40196","0","0","0"
"40224","-2","-2","-2"
"40232","14","14","14"
"40236","4","4","4"
"40245","0","0","0"
"40269","4","4","4"
"40282","38","38","38"
"40308","24","24","24"
"40310","34","34","34"
"40328","27","27","27"
"40333","16","16","16"
"40337","28","28","28"
"40338","8","8","8"
"40340","19","19","19"
"40341","15","15","15"
"40356","4","4","4"
"40358","1","1","1"
"40368","9","9","9"
"40381","24","24","24"
"40390","5","5","5"
"40392","37","37","37"
"40399","26","26","26"
"40417","16","16","16"
"40420","4","4","4"
"40445","32","32","32"
"40448","-1","-1","-1"
"40450","31","31","31"
"40454","12","12","12"
"40459","7","7","7"
"40467","8","8","8"
"40473","13","13","13"
"40499","28","28","28"
"40505","10","10","10"
"40512","8","8","8"
"40513","26","26","26"
"40515","30","30","30"
"40520","4","4","4"
"40525","25","25","25"
"40544","30","30","30"
"40547","9","9","9"
"40548","1","1","1"
"40593","30","30","30"
"40594","1","1","1"
"40605","23","23","23"
"40613","3","3","3"
"40615","6","6","6"
"40617","6","6","6"
"40622","31","31","31"
"40642","30","30","30"
"40646","19","19","19"
"40655","9","9","9"
"40662","4","4","4"
"40680","-2","-2","-2"
"40684","27","27","27"
"40696","4","4","4"
"40708","11","11","11"
"40718","31","31","31"
"40724","4","4","4"
"40730","9","9","9"
"40746","4","4","4"
"40748","7","7","7"
"40753","10","10","10"
"40770","3","3","3"
"40778","5","5","5"
"40787","23","23","23"
"40792","3","3","3"
"40795","33","33","33"
"40802","12","12","12"
"40836","20","20","20"
"40860","18","18","18"
"40881","7","7","7"
"40882","40","40","40"
"40892","16","16","16"
"40900","4","4","4"
"40913","1","1","1"
"40934","1","1","1"
"40945","41","41","41"
"40958","19","19","19"
"40968","8","8","8"
"40981","-1","-1","-1"
"40987","2","2","2"
"40990","35","35","35"
"40991","31","31","31"
"40994","0","0","0"
"41004","0","0","0"
"41018","-1","-1","-1"
"41041","7","7","7"
"41043","6","6","6"
"41109","34","34","34"
"41112","3","3","3"
"41136","26","26","26"
"41147","0","0","0"
"41148","26","26","26"
"41155","28","28","28"
"41179","-2","-2","-2"
"41192","35","35","35"
"41194","3","3","3"
"41236","22","22","22"
"41248","-2","-2","-2"
"41255","2","2","2"
"41262","22","22","22"
"41268","0","0","0"
"41270","13","13","13"
"41288","1","1","1"
"41293","0","0","0"
"41295","26","26","26"
"41300","0","0","0"
"41307","41","41","41"
"41321","3","3","3"
"41333","36","36","36"
"41335","2","2","2"
"41338","26","26","26"
"41344","1","1","1"
"41346","5","5","5"
"41347","12","12","12"
"41373","7","7","7"
"41375","24","24","24"
"41410","12","12","12"
"41411","5","5","5"
"41422","22","22","22"
"41425","27","27","27"
"41445","31","31","31"
"41447","4","4","4"
"41460","9","9","9"
"41463","21","21","21"
"41467","4","4","4"
"41468","22","22","22"
"41469","28","28","28"
"41476","27","27","27"
"41488","22","22","22"
"41507","5","5","5"
"41508","13","13","13"
"41521","0","0","0"
"41524","38","38","38"
"41542","12","12","12"
"41554","8","8","8"
"41581","16","16","16"
"41598","2","2","2"
"41607","4","4","4"
"41610","6","6","6"
"41625","0","0","0"
"41644","30","30","30"
"41649","31","31","31"
"41653","3","3","3"
"41672","15","15","15"
"41682","28","28","28"
"41685","1","1","1"
"41696","19","19","19"
"41703","9","9","9"
"41705","4","4","4"
"41720","32","32","32"
"41727","2","2","2"
"41729","10","10","10"
"41732","29","29","29"
"41754","7","7","7"
"41756","41","41","41"
"41772","27","27","27"
"41792","18","18","18"
"41805","5","5","5"
"41819","31","31","31"
"41833","26","26","26"
"41841","4","4","4"
"41850","33","33","33"
"41851","32","32","32"
"41858","24","24","24"
"41868","0","0","0"
"41880","26","26","26"
"41891","10","10","10"
"41929","28","28","28"
"41933","2","2","2"
"41934","4","4","4"
"41947","26","26","26"
"41948","10","10","10"
"41950","2","2","2"
"41951","17","17","17"
"41956","5","5","5"
"41994","5","5","5"
"41996","4","4","4"
"42008","28","28","28"
"42010","16","16","16"
"42012","22","22","22"
"42015","43","43","43"
"42042","7","7","7"
"42043","-2","-2","-2"
"42078","6","6","6"
"42088","23","23","23"
"42104","4","4","4"
"42105","32","32","32"
"42115","15","15","15"
"42126","16","16","16"
"42145","19","19","19"
"42177","23","23","23"
"42188","14","14","14"
"42189","-1","-1","-1"
"42202","1","1","1"
"42211","33","33","33"
"42212","7","7","7"
"42216","7","7","7"
"42229","23","23","23"
"42248","6","6","6"
"42259","7","7","7"
"42262","2","2","2"
"42264","33","33","33"
"42273","21","21","21"
"42274","23","23","23"
"42282","1","1","1"
"42284","-1","-1","-1"
"42285","2","2","2"
"42294","1","1","1"
"42299","8","8","8"
"42311","5","5","5"
"42326","28","28","28"
"42327","7","7","7"
"42344","-1","-1","-1"
"42346","5","5","5"
"42347","10","10","10"
"42349","10","10","10"
"42379","4","4","4"
"42389","1","1","1"
"42395","34","34","34"
"42413","10","10","10"
"42426","28","28","28"
"42427","-2","-2","-2"
"42465","31","31","31"
"42470","2","2","2"
"42480","1","1","1"
"42486","24","24","24"
"42500","21","21","21"
"42515","3","3","3"
"42516","7","7","7"
"42524","6","6","6"
"42532","18","18","18"
"42536","15","15","15"
"42539","26","26","26"
"42541","8","8","8"
"42544","25","25","25"
"42556","21","21","21"
"42576","3","3","3"
"42597","6","6","6"
"42609","4","4","4"
"42626","12","12","12"
"42642","0","0","0"
"42655","0","0","0"
"42657","4","4","4"
"42661","21","21","21"
"42679","3","3","3"
"42704","1","1","1"
"42713","9","9","9"
"42718","21","21","21"
"42727","30","30","30"
"42732","7","7","7"
"42737","20","20","20"
"42749","33","33","33"
"42751","29","29","29"
"42766","8","8","8"
"42782","0","0","0"
"42785","35","35","35"
"42799","30","30","30"
"42803","5","5","5"
"42807","1","1","1"
"42810","9","9","9"
"42814","4","4","4"
"42816","22","22","22"
"42818","2","2","2"
"42819","2","2","2"
"42822","8","8","8"
"42840","28","28","28"
"42865","3","3","3"
"42868","3","3","3"
"42876","22","22","22"
"42879","34","34","34"
"42882","15","15","15"
"42884","11","11","11"
"42891","10","10","10"
"42895","5","5","5"
"42896","26","26","26"
"42903","30","30","30"
"42907","0","0","0"
"42909","5","5","5"
"42910","34","34","34"
"42912","9","9","9"
"42922","34","34","34"
"42937","9","9","9"
"42940","40","40","40"
"42942","4","4","4"
"42944","6","6","6"
"42945","31","31","31"
"42952","26","26","26"
"42955","6","6","6"
"42957","27","27","27"
"42966","2","2","2"
"42967","9","9","9"
"42988","37","37","37"
"42989","2","2","2"
"43009","20","20","20"
"43015","5","5","5"
"43031","2","2","2"
"43039","-1","-1","-1"
"43041","25","25","25"
"43071","25","25","25"
"43075","0","0","0"
"43106","18","18","18"
"43110","33","33","33"
"43118","26","26","26"
"43130","0","0","0"
"43137","27","27","27"
"43151","3","3","3"
"43176","4","4","4"
"43198","2","2","2"
"43209","35","35","35"
"43213","7","7","7"
"43234","30","30","30"
"43238","22","22","22"
"43257","8","8","8"
"43265","1","1","1"
"43271","3","3","3"
"43274","9","9","9"
"43276","5","5","5"
"43287","-1","-1","-1"
"43300","19","19","19"
"43302","19","19","19"
"43304","14","14","14"
"43305","4","4","4"
"43330","4","4","4"
"43360","26","26","26"
"43362","25","25","25"
"43364","2","2","2"
"43365","-2","-2","-2"
"43370","3","3","3"
"43371","19","19","19"
"43381","35","35","35"
"43388","5","5","5"
"43396","5","5","5"
"43426","32","32","32"
"43429","1","1","1"
"43432","0","0","0"
"43436","25","25","25"
"43450","6","6","6"
"43457","32","32","32"
"43461","7","7","7"
"43470","28","28","28"
"43479","2","2","2"
"43480","3","3","3"
"43490","1","1","1"
"43504","21","21","21"
"43520","18","18","18"
"43524","27","27","27"
"43531","13","13","13"
"43536","29","29","29"
"43559","5","5","5"
"43570","33","33","33"
"43575","4","4","4"
"43594","4","4","4"
"43597","36","36","36"
"43612","4","4","4"
"43624","23","23","23"
"43630","24","24","24"
"43631","25","25","25"
"43640","-1","-1","-1"
"43641","24","24","24"
"43648","5","5","5"
"43658","3","3","3"
"43659","-1","-1","-1"
"43666","25","25","25"
"43668","0","0","0"
"43678","3","3","3"
"43688","3","3","3"
"43692","30","30","30"
"43693","5","5","5"
"43701","0","0","0"
"43706","3","3","3"
"43722","8","8","8"
"43729","12","12","12"
"43750","12","12","12"
"43775","-1","-1","-1"
"43781","-2","-2","-2"
"43788","19","19","19"
"43791","38","38","38"
"43814","-1","-1","-1"
"43822","28","28","28"
"43839","1","1","1"
"43843","26","26","26"
"43845","12","12","12"
"43850","11","11","11"
"43862","29","29","29"
"43866","0","0","0"
"43872","10","10","10"
"43880","28","28","28"
"43902","11","11","11"
"43907","2","2","2"
"43911","6","6","6"
"43923","-1","-1","-1"
"43930","26","26","26"
"43937","28","28","28"
"43941","1","1","1"
"43961","-1","-1","-1"
"43965","19","19","19"
"43969","37","37","37"
"43987","7","7","7"
"43998","4","4","4"
"44002","32","32","32"
"44011","23","23","23"
"44016","2","2","2"
"44025","32","32","32"
"44043","31","31","31"
"44063","10","10","10"
"44069","10","10","10"
"44087","10","10","10"
"44105","32","32","32"
"44116","-1","-1","-1"
"44117","7","7","7"
"44122","13","13","13"
"44130","29","29","29"
"44139","24","24","24"
"44140","0","0","0"
"44146","4","4","4"
"44150","-1","-1","-1"
"44156","3","3","3"
"44159","30","30","30"
"44186","23","23","23"
"44188","-1","-1","-1"
"44189","31","31","31"
"44206","14","14","14"
"44225","20","20","20"
"44250","37","37","37"
"44255","3","3","3"
"44274","20","20","20"
"44296","6","6","6"
"44304","6","6","6"
"44306","1","1","1"
"44316","11","11","11"
"44329","29","29","29"
"44348","12","12","12"
"44353","-2","-2","-2"
"44363","18","18","18"
"44368","25","25","25"
"44372","35","35","35"
"44388","25","25","25"
"44392","23","23","23"
"44393","19","19","19"
"44403","2","2","2"
"44414","5","5","5"
"44427","32","32","32"
"44428","0","0","0"
"44440","-2","-2","-2"
"44451","6","6","6"
"44460","2","2","2"
"44462","0","0","0"
"44469","0","0","0"
"44553","7","7","7"
"44561","1","1","1"
"44562","39","39","39"
"44564","27","27","27"
"44575","1","1","1"
"44577","6","6","6"
"44607","17","17","17"
"44613","30","30","30"
"44630","3","3","3"
"44636","12","12","12"
"44651","21","21","21"
"44652","17","17","17"
"44656","24","24","24"
"44668","35","35","35"
"44674","7","7","7"
"44675","36","36","36"
"44679","6","6","6"
"44683","4","4","4"
"44693","5","5","5"
"44697","18","18","18"
"44699","33","33","33"
"44701","10","10","10"
"44704","17","17","17"
"44730","1","1","1"
"44740","6","6","6"
"44745","1","1","1"
"44760","30","30","30"
"44768","0","0","0"
"44782","8","8","8"
"44785","20","20","20"
"44822","51","51","51"
"44826","35","35","35"
"44836","5","5","5"
"44843","29","29","29"
"44852","1","1","1"
"44853","-2","-2","-2"
"44859","25","25","25"
"44862","2","2","2"
"44875","11","11","11"
"44905","14","14","14"
"44913","7","7","7"
"44915","8","8","8"
"44919","11","11","11"
"44925","7","7","7"
"44930","20","20","20"
"44935","24","24","24"
"44938","31","31","31"
"44943","11","11","11"
"44945","4","4","4"
"44950","-2","-2","-2"
"44965","35","35","35"
"44981","22","22","22"
"44989","6","6","6"
"45019","2","2","2"
"45021","27","27","27"
"45032","2","2","2"
"45041","0","0","0"
"45055","25","25","25"
"45060","9","9","9"
"45106","39","39","39"
"45107","27","27","27"
"45129","43","43","43"
"45130","26","26","26"
"45131","36","36","36"
"45136","27","27","27"
"45140","13","13","13"
"45162","20","20","20"
"45181","8","8","8"
"45189","17","17","17"
"45200","29","29","29"
"45221","6","6","6"
"45238","39","39","39"
"45260","19","19","19"
"45261","4","4","4"
"45281","-2","-2","-2"
"45282","1","1","1"
"45285","7","7","7"
"45322","1","1","1"
"45325","27","27","27"
"45332","4","4","4"
"45334","3","3","3"
"45339","29","29","29"
"45359","3","3","3"
"45361","12","12","12"
"45386","9","9","9"
"45398","31","31","31"
"45400","25","25","25"
"45407","0","0","0"
"45424","26","26","26"
"45431","14","14","14"
"45443","28","28","28"
"45455","21","21","21"
"45456","-2","-2","-2"
"45462","12","12","12"
"45491","3","3","3"
"45506","36","36","36"
"45530","10","10","10"
"45537","6","6","6"
"45545","5","5","5"
"45553","16","16","16"
"45577","0","0","0"
"45599","33","33","33"
"45607","10","10","10"
"45609","2","2","2"
"45620","4","4","4"
"45641","5","5","5"
"45656","-1","-1","-1"
"45657","4","4","4"
"45679","27","27","27"
"45691","26","26","26"
"45708","34","34","34"
"45709","29","29","29"
"45715","27","27","27"
"45730","30","30","30"
"45732","38","38","38"
"45743","3","3","3"
"45771","9","9","9"
"45772","32","32","32"
"45791","7","7","7"
"45800","11","11","11"
"45806","22","22","22"
"45810","-1","-1","-1"
"45814","13","13","13"
"45815","10","10","10"
"45820","15","15","15"
"45831","29","29","29"
"45846","0","0","0"
"45848","-1","-1","-1"
"45859","10","10","10"
"45880","27","27","27"
"45883","1","1","1"
"45884","9","9","9"
"45894","9","9","9"
"45901","43","43","43"
"45910","31","31","31"
"45931","35","35","35"
"45957","4","4","4"
"45961","39","39","39"
"45980","9","9","9"
"45981","2","2","2"
"45984","33","33","33"
"45988","12","12","12"
"45993","1","1","1"
"46000","-1","-1","-1"
"46004","8","8","8"
"46020","-2","-2","-2"
"46044","6","6","6"
"46078","17","17","17"
"46080","25","25","25"
"46090","26","26","26"
"46094","20","20","20"
"46102","5","5","5"
"46107","29","29","29"
"46120","-2","-2","-2"
"46131","31","31","31"
"46137","35","35","35"
"46156","28","28","28"
"46157","4","4","4"
"46169","20","20","20"
"46200","1","1","1"
"46221","4","4","4"
"46227","8","8","8"
"46230","28","28","28"
"46244","21","21","21"
"46250","13","13","13"
"46251","14","14","14"
"46267","0","0","0"
"46278","9","9","9"
"46281","7","7","7"
"46291","34","34","34"
"46299","3","3","3"
"46307","8","8","8"
"46320","30","30","30"
"46323","1","1","1"
"46335","-1","-1","-1"
"46336","26","26","26"
"46337","1","1","1"
"46345","1","1","1"
"46348","2","2","2"
"46355","23","23","23"
"46356","16","16","16"
"46358","32","32","32"
"46364","29","29","29"
"46367","27","27","27"
"46369","13","13","13"
"46374","35","35","35"
"46378","3","3","3"
"46379","9","9","9"
"46386","0","0","0"
"46392","24","24","24"
"46396","21","21","21"
"46416","8","8","8"
"46436","0","0","0"
"46471","9","9","9"
"46472","15","15","15"
"46474","4","4","4"
"46475","8","8","8"
"46481","1","1","1"
"46497","3","3","3"
"46499","14","14","14"
"46504","8","8","8"
"46505","1","1","1"
"46508","8","8","8"
"46522","19","19","19"
"46549","9","9","9"
"46553","22","22","22"
"46554","5","5","5"
"46576","3","3","3"
"46579","2","2","2"
"46580","20","20","20"
"46585","3","3","3"
"46586","17","17","17"
"46618","5","5","5"
"46621","28","28","28"
"46637","25","25","25"
"46654","20","20","20"
"46712","0","0","0"
"46746","32","32","32"
"46775","3","3","3"
"46779","1","1","1"
"46804","33","33","33"
"46818","-2","-2","-2"
"46827","3","3","3"
"46829","7","7","7"
"46830","1","1","1"
"46839","2","2","2"
"46844","3","3","3"
"46864","14","14","14"
"46869","33","33","33"
"46896","15","15","15"
"46909","3","3","3"
"46910","9","9","9"
"46913","34","34","34"
"46914","27","27","27"
"46916","14","14","14"
"46929","5","5","5"
"46960","25","25","25"
"46974","-2","-2","-2"
"46993","-2","-2","-2"
"46994","26","26","26"
"47003","24","24","24"
"47035","19","19","19"
"47036","6","6","6"
"47043","7","7","7"
"47057","32","32","32"
"47072","18","18","18"
"47081","18","18","18"
"47112","-1","-1","-1"
"47119","1","1","1"
"47128","0","0","0"
"47142","2","2","2"
"47148","0","0","0"
"47175","4","4","4"
"47186","1","1","1"
"47191","0","0","0"
"47203","18","18","18"
"47216","28","28","28"
"47218","31","31","31"
