"Step","DQN_run_1747564920 - total_reward","DQN_run_1747564920 - total_reward__MIN","DQN_run_1747564920 - total_reward__MAX"
"17103","7","7","7"
"17120","47","47","47"
"17121","8","8","8"
"17128","13","13","13"
"17131","23","23","23"
"17133","1","1","1"
"17135","29","29","29"
"17137","47","47","47"
"17141","46","46","46"
"17144","44","44","44"
"17146","25","25","25"
"17151","20","20","20"
"17158","9","9","9"
"17165","45","45","45"
"17167","15","15","15"
"17171","19","19","19"
"17181","17","17","17"
"17186","10","10","10"
"17191","2","2","2"
"17195","5","5","5"
"17198","44","44","44"
"17199","19","19","19"
"17200","45","45","45"
"17202","0","0","0"
"17215","15","15","15"
"17217","25","25","25"
"17222","21","21","21"
"17223","1","1","1"
"17227","5","5","5"
"17233","45","45","45"
"17234","43","43","43"
"17237","44","44","44"
"17259","23","23","23"
"17262","48","48","48"
"17264","45","45","45"
"17267","16","16","16"
"17276","46","46","46"
"17284","19","19","19"
"17288","44","44","44"
"17293","11","11","11"
"17295","2","2","2"
"17298","-2","-2","-2"
"17304","15","15","15"
"17318","5","5","5"
"17319","49","49","49"
"17321","45","45","45"
"17328","16","16","16"
"17342","2","2","2"
"17343","44","44","44"
"17345","0","0","0"
"17347","22","22","22"
"17350","12","12","12"
"17360","5","5","5"
"17365","17","17","17"
"17370","45","45","45"
"17372","5","5","5"
"17386","24","24","24"
"17393","3","3","3"
"17398","43","43","43"
"17402","45","45","45"
"17411","7","7","7"
"17415","19","19","19"
"17422","12","12","12"
"17424","44","44","44"
"17425","18","18","18"
"17430","44","44","44"
"17437","44","44","44"
"17445","47","47","47"
"17451","44","44","44"
"17461","2","2","2"
"17466","47","47","47"
"17470","21","21","21"
"17472","48","48","48"
"17477","19","19","19"
"17486","44","44","44"
"17498","45","45","45"
"17508","43","43","43"
"17518","43","43","43"
"17529","6","6","6"
"17530","6","6","6"
"17534","45","45","45"
"17538","-3","-3","-3"
"17543","12","12","12"
"17547","49","49","49"
"17548","45","45","45"
"17552","44","44","44"
"17556","45","45","45"
"17567","44","44","44"
"17568","44","44","44"
"17578","44","44","44"
"17590","8","8","8"
"17599","44","44","44"
"17604","8","8","8"
"17606","1","1","1"
"17613","0","0","0"
"17618","45","45","45"
"17619","14","14","14"
"17626","16","16","16"
"17628","44","44","44"
"17634","45","45","45"
"17643","3","3","3"
"17645","17","17","17"
"17646","45","45","45"
"17659","43","43","43"
"17660","5","5","5"
"17662","1","1","1"
"17673","43","43","43"
"17674","45","45","45"
"17681","48","48","48"
"17684","45","45","45"
"17696","25","25","25"
"17697","44","44","44"
"17704","4","4","4"
"17715","44","44","44"
"17716","47","47","47"
"17717","44","44","44"
"17719","15","15","15"
"17735","27","27","27"
"17741","21","21","21"
"17742","18","18","18"
"17744","44","44","44"
"17748","1","1","1"
"17750","49","49","49"
"17752","24","24","24"
"17757","20","20","20"
"17758","48","48","48"
"17762","24","24","24"
"17765","6","6","6"
"17767","44","44","44"
"17771","-1","-1","-1"
"17773","23","23","23"
"17775","44","44","44"
"17777","3","3","3"
"17788","43","43","43"
"17792","48","48","48"
"17798","45","45","45"
"17802","7","7","7"
"17814","-2","-2","-2"
"17827","43","43","43"
"17830","21","21","21"
"17845","27","27","27"
"17848","3","3","3"
"17852","13","13","13"
"17854","48","48","48"
"17872","9","9","9"
"17878","20","20","20"
"17882","11","11","11"
"17884","15","15","15"
"17896","44","44","44"
"17904","46","46","46"
"17907","17","17","17"
"17910","27","27","27"
"17917","25","25","25"
"17919","23","23","23"
"17920","12","12","12"
"17924","1","1","1"
"17936","45","45","45"
"17938","47","47","47"
"17940","6","6","6"
"17942","20","20","20"
"17944","48","48","48"
"17946","46","46","46"
"17948","22","22","22"
"17950","45","45","45"
"17959","16","16","16"
"17963","9","9","9"
"17966","44","44","44"
"17967","45","45","45"
"17979","2","2","2"
"17982","44","44","44"
"17984","19","19","19"
"17986","46","46","46"
"18000","19","19","19"
"18004","43","43","43"
"18008","44","44","44"
"18009","44","44","44"
"18037","11","11","11"
"18042","12","12","12"
"18049","46","46","46"
"18051","2","2","2"
"18054","18","18","18"
"18058","4","4","4"
"18064","5","5","5"
"18066","27","27","27"
"18081","24","24","24"
"18088","44","44","44"
"18091","9","9","9"
"18095","6","6","6"
"18107","12","12","12"
"18113","45","45","45"
"18115","44","44","44"
"18131","43","43","43"
"18132","46","46","46"
"18136","15","15","15"
"18153","43","43","43"
"18161","46","46","46"
"18165","51","51","51"
"18169","22","22","22"
"18173","-2","-2","-2"
"18182","6","6","6"
"18185","46","46","46"
"18186","2","2","2"
"18187","47","47","47"
"18189","50","50","50"
"18191","1","1","1"
"18194","48","48","48"
"18204","8","8","8"
"18208","23","23","23"
"18212","18","18","18"
"18214","2","2","2"
"18227","43","43","43"
"18240","24","24","24"
"18245","21","21","21"
"18250","20","20","20"
"18252","46","46","46"
"18258","14","14","14"
"18264","46","46","46"
"18266","43","43","43"
"18270","45","45","45"
"18273","12","12","12"
"18286","48","48","48"
"18287","22","22","22"
"18299","25","25","25"
"18301","9","9","9"
"18312","44","44","44"
"18319","46","46","46"
"18321","20","20","20"
"18323","44","44","44"
"18326","48","48","48"
"18329","48","48","48"
"18330","45","45","45"
"18331","47","47","47"
"18341","11","11","11"
"18344","45","45","45"
"18345","44","44","44"
"18346","16","16","16"
"18352","47","47","47"
"18353","10","10","10"
"18364","51","51","51"
"18365","44","44","44"
"18378","46","46","46"
"18384","43","43","43"
"18386","13","13","13"
"18391","43","43","43"
"18392","23","23","23"
"18395","48","48","48"
"18402","19","19","19"
"18406","48","48","48"
"18412","9","9","9"
"18418","1","1","1"
"18422","10","10","10"
"18426","3","3","3"
"18428","24","24","24"
"18435","6","6","6"
"18443","8","8","8"
"18447","8","8","8"
"18448","45","45","45"
"18450","22","22","22"
"18452","8","8","8"
"18455","44","44","44"
"18464","19","19","19"
"18465","-1","-1","-1"
"18469","46","46","46"
"18473","22","22","22"
"18477","5","5","5"
"18480","3","3","3"
"18481","44","44","44"
"18495","25","25","25"
"18498","45","45","45"
"18510","45","45","45"
"18512","5","5","5"
"18514","48","48","48"
"18529","3","3","3"
"18538","17","17","17"
"18544","45","45","45"
"18547","16","16","16"
"18557","25","25","25"
"18567","11","11","11"
"18572","45","45","45"
"18575","12","12","12"
"18577","53","53","53"
"18579","7","7","7"
"18583","6","6","6"
"18589","47","47","47"
"18590","30","30","30"
"18609","50","50","50"
"18615","48","48","48"
"18622","3","3","3"
"18635","44","44","44"
"18639","44","44","44"
"18648","49","49","49"
"18654","17","17","17"
"18656","24","24","24"
"18662","47","47","47"
"18667","24","24","24"
"18680","43","43","43"
"18682","43","43","43"
"18704","47","47","47"
"18705","5","5","5"
"18713","16","16","16"
"18714","47","47","47"
"18715","32","32","32"
"18731","47","47","47"
"18732","45","45","45"
"18747","44","44","44"
"18754","19","19","19"
"18755","21","21","21"
"18762","44","44","44"
"18765","43","43","43"
"18772","47","47","47"
"18780","2","2","2"
"18782","46","46","46"
"18801","21","21","21"
"18809","47","47","47"
"18811","43","43","43"
"18813","24","24","24"
"18822","15","15","15"
"18829","47","47","47"
"18835","44","44","44"
"18837","45","45","45"
"18846","43","43","43"
"18864","13","13","13"
"18870","43","43","43"
"18872","12","12","12"
"18873","18","18","18"
"18879","46","46","46"
"18883","11","11","11"
"18889","24","24","24"
"18899","15","15","15"
"18911","43","43","43"
"18914","46","46","46"
"18915","46","46","46"
"18917","15","15","15"
"18918","43","43","43"
"18925","44","44","44"
"18927","45","45","45"
"18937","45","45","45"
"18940","43","43","43"
"18946","44","44","44"
"18951","2","2","2"
"18953","3","3","3"
"18963","2","2","2"
"18972","44","44","44"
"18977","-2","-2","-2"
"18978","17","17","17"
"18980","44","44","44"
"18986","11","11","11"
"18990","17","17","17"
"18993","48","48","48"
"18999","4","4","4"
"19003","42","42","42"
"19006","43","43","43"
"19007","2","2","2"
"19010","45","45","45"
"19012","18","18","18"
"19018","45","45","45"
"19021","45","45","45"
"19030","44","44","44"
"19036","3","3","3"
"19040","48","48","48"
"19048","6","6","6"
"19051","2","2","2"
"19055","46","46","46"
"19063","18","18","18"
"19077","-1","-1","-1"
"19078","25","25","25"
"19079","44","44","44"
"19085","43","43","43"
"19086","14","14","14"
"19098","44","44","44"
"19101","44","44","44"
"19102","-2","-2","-2"
"19116","44","44","44"
"19121","45","45","45"
"19125","2","2","2"
"19126","46","46","46"
"19129","47","47","47"
"19134","50","50","50"
"19141","19","19","19"
"19145","43","43","43"
"19151","2","2","2"
"19157","51","51","51"
"19160","47","47","47"
"19164","13","13","13"
"19166","45","45","45"
"19173","44","44","44"
"19175","44","44","44"
"19187","21","21","21"
"19189","14","14","14"
"19192","44","44","44"
"19197","19","19","19"
"19201","7","7","7"
"19203","12","12","12"
"19216","46","46","46"
"19223","44","44","44"
"19226","50","50","50"
"19227","43","43","43"
"19230","45","45","45"
"19234","21","21","21"
"19236","27","27","27"
"19241","26","26","26"
"19246","22","22","22"
"19247","20","20","20"
"19248","44","44","44"
"19254","45","45","45"
"19258","43","43","43"
"19264","48","48","48"
"19267","44","44","44"
"19281","44","44","44"
"19284","10","10","10"
"19293","45","45","45"
"19295","43","43","43"
"19301","24","24","24"
"19309","15","15","15"
"19318","47","47","47"
"19319","47","47","47"
"19325","45","45","45"
"19328","45","45","45"
"19338","44","44","44"
"19339","-1","-1","-1"
"19349","49","49","49"
"19354","43","43","43"
"19355","29","29","29"
"19358","50","50","50"
"19362","2","2","2"
"19366","44","44","44"
"19367","10","10","10"
"19374","13","13","13"
"19375","44","44","44"
"19379","46","46","46"
"19380","11","11","11"
"19381","45","45","45"
"19386","25","25","25"
"19395","19","19","19"
"19397","44","44","44"
"19403","47","47","47"
"19404","45","45","45"
"19409","44","44","44"
"19412","44","44","44"
"19413","44","44","44"
"19419","9","9","9"
"19427","2","2","2"
"19430","8","8","8"
"19431","45","45","45"
"19433","27","27","27"
"19444","45","45","45"
"19449","14","14","14"
"19452","46","46","46"
"19457","46","46","46"
"19458","15","15","15"
"19460","12","12","12"
"19465","25","25","25"
"19482","43","43","43"
"19495","-3","-3","-3"
"19501","24","24","24"
"19517","21","21","21"
"19520","46","46","46"
"19521","45","45","45"
"19522","45","45","45"
"19533","47","47","47"
"19535","-3","-3","-3"
"19542","11","11","11"
"19547","45","45","45"
"19548","4","4","4"
"19556","2","2","2"
"19559","45","45","45"
"19568","46","46","46"
"19569","0","0","0"
"19579","45","45","45"
"19592","45","45","45"
"19596","45","45","45"
"19598","45","45","45"
"19600","49","49","49"
"19604","44","44","44"
"19609","48","48","48"
"19615","-1","-1","-1"
"19622","3","3","3"
"19627","47","47","47"
"19630","43","43","43"
"19632","44","44","44"
"19639","51","51","51"
"19640","47","47","47"
"19647","47","47","47"
"19648","49","49","49"
"19653","20","20","20"
"19660","45","45","45"
"19665","48","48","48"
"19666","3","3","3"
"19670","46","46","46"
"19671","1","1","1"
"19677","47","47","47"
"19685","17","17","17"
"19691","45","45","45"
"19693","22","22","22"
"19695","43","43","43"
"19698","48","48","48"
"19703","2","2","2"
"19705","46","46","46"
"19706","46","46","46"
"19723","44","44","44"
"19739","45","45","45"
"19741","1","1","1"
"19744","45","45","45"
"19751","46","46","46"
"19752","44","44","44"
"19772","44","44","44"
"19778","19","19","19"
"19779","24","24","24"
"19789","25","25","25"
"19795","45","45","45"
"19797","-2","-2","-2"
"19800","26","26","26"
"19810","45","45","45"
"19813","45","45","45"
"19829","48","48","48"
"19831","45","45","45"
"19833","19","19","19"
"19835","-2","-2","-2"
"19837","28","28","28"
"19841","45","45","45"
"19851","26","26","26"
"19852","45","45","45"
"19853","2","2","2"
"19858","26","26","26"
"19864","44","44","44"
"19869","44","44","44"
"19887","19","19","19"
"19889","46","46","46"
"19901","46","46","46"
"19903","43","43","43"
"19909","45","45","45"
"19913","45","45","45"
"19935","46","46","46"
"19939","6","6","6"
"19941","46","46","46"
"19954","46","46","46"
"19965","43","43","43"
"19970","44","44","44"
"19975","43","43","43"
"19977","46","46","46"
"19982","47","47","47"
"19989","8","8","8"
"19990","6","6","6"
"19991","2","2","2"
"19992","46","46","46"
"20006","20","20","20"
"20010","49","49","49"
"20011","45","45","45"
"20014","12","12","12"
"20019","47","47","47"
"20026","44","44","44"
"20028","7","7","7"
"20030","45","45","45"
"20032","34","34","34"
"20033","19","19","19"
"20037","13","13","13"
"20038","24","24","24"
"20039","24","24","24"
"20049","44","44","44"
"20060","44","44","44"
"20061","43","43","43"
"20062","45","45","45"
"20068","52","52","52"
"20071","44","44","44"
"20073","5","5","5"
"20075","44","44","44"
"20078","47","47","47"
"20081","43","43","43"
"20087","1","1","1"
"20089","44","44","44"
"20097","43","43","43"
"20102","17","17","17"
"20106","44","44","44"
"20118","3","3","3"
"20123","1","1","1"
"20125","23","23","23"
"20136","6","6","6"
"20138","20","20","20"
"20142","45","45","45"
"20152","47","47","47"
"20153","17","17","17"
"20155","14","14","14"
"20159","45","45","45"
"20162","14","14","14"
"20166","49","49","49"
"20173","43","43","43"
"20174","44","44","44"
"20177","45","45","45"
"20181","21","21","21"
"20183","44","44","44"
"20188","4","4","4"
"20198","49","49","49"
"20199","0","0","0"
"20200","45","45","45"
"20201","44","44","44"
"20206","49","49","49"
"20207","23","23","23"
"20208","43","43","43"
"20209","48","48","48"
"20211","47","47","47"
"20221","43","43","43"
"20224","47","47","47"
"20226","5","5","5"
"20228","45","45","45"
"20237","44","44","44"
"20242","44","44","44"
"20252","18","18","18"
"20254","44","44","44"
"20259","45","45","45"
"20260","45","45","45"
"20272","19","19","19"
"20279","17","17","17"
"20283","43","43","43"
"20292","44","44","44"
"20299","23","23","23"
"20306","44","44","44"
"20317","45","45","45"
"20319","25","25","25"
"20327","48","48","48"
"20337","45","45","45"
"20351","49","49","49"
"20359","43","43","43"
"20366","43","43","43"
"20368","46","46","46"
"20373","44","44","44"
"20380","48","48","48"
"20381","25","25","25"
"20383","48","48","48"
"20384","8","8","8"
"20386","43","43","43"
"20390","11","11","11"
"20398","46","46","46"
"20401","43","43","43"
"20405","45","45","45"
"20406","45","45","45"
"20414","44","44","44"
"20418","44","44","44"
"20420","45","45","45"
"20425","25","25","25"
"20426","24","24","24"
"20430","18","18","18"
"20433","16","16","16"
"20436","45","45","45"
"20439","47","47","47"
"20449","-1","-1","-1"
"20451","43","43","43"
"20459","49","49","49"
"20470","44","44","44"
"20473","2","2","2"
"20481","43","43","43"
"20486","0","0","0"
"20488","46","46","46"
"20492","0","0","0"
"20494","46","46","46"
"20498","21","21","21"
"20500","49","49","49"
"20501","22","22","22"
"20506","43","43","43"
"20509","45","45","45"
"20514","47","47","47"
"20516","44","44","44"
"20517","48","48","48"
"20522","-1","-1","-1"
"20528","47","47","47"
"20533","26","26","26"
"20538","46","46","46"
"20541","45","45","45"
"20546","46","46","46"
"20554","9","9","9"
"20558","11","11","11"
"20565","48","48","48"
"20567","43","43","43"
"20573","25","25","25"
"20584","46","46","46"
"20587","46","46","46"
"20589","46","46","46"
"20594","46","46","46"
"20595","43","43","43"
"20596","44","44","44"
"20602","5","5","5"
"20608","4","4","4"
"20623","44","44","44"
"20628","47","47","47"
"20633","15","15","15"
"20635","44","44","44"
"20638","16","16","16"
"20643","44","44","44"
"20659","13","13","13"
"20661","47","47","47"
"20669","30","30","30"
"20672","44","44","44"
"20677","28","28","28"
"20680","44","44","44"
"20695","45","45","45"
"20720","5","5","5"
"20741","43","43","43"
"20742","48","48","48"
"20743","47","47","47"
"20755","19","19","19"
"20760","48","48","48"
"20770","46","46","46"
"20777","47","47","47"
"20782","53","53","53"
"20784","51","51","51"
"20788","-1","-1","-1"
"20792","19","19","19"
"20794","10","10","10"
"20797","43","43","43"
"20801","48","48","48"
"20802","48","48","48"
"20805","43","43","43"
"20808","45","45","45"
"20814","47","47","47"
"20820","49","49","49"
"20826","45","45","45"
"20829","19","19","19"
"20830","31","31","31"
"20833","44","44","44"
"20835","46","46","46"
"20840","46","46","46"
"20844","45","45","45"
"20845","5","5","5"
"20847","47","47","47"
"20849","23","23","23"
"20850","0","0","0"
"20851","46","46","46"
"20863","45","45","45"
"20870","44","44","44"
"20872","1","1","1"
"20874","23","23","23"
"20875","49","49","49"
"20885","49","49","49"
"20888","-1","-1","-1"
"20899","45","45","45"
"20900","50","50","50"
"20902","48","48","48"
"20905","44","44","44"
"20906","44","44","44"
"20914","44","44","44"
"20916","43","43","43"
"20924","13","13","13"
"20929","44","44","44"
"20945","46","46","46"
"20946","22","22","22"
"20954","43","43","43"
"20967","6","6","6"
"20968","22","22","22"
"20970","23","23","23"
"20973","1","1","1"
"20982","10","10","10"
"20984","47","47","47"
"20993","43","43","43"
"21001","25","25","25"
"21011","44","44","44"
"21028","5","5","5"
"21031","25","25","25"
"21033","46","46","46"
"21034","11","11","11"
"21037","51","51","51"
"21041","45","45","45"
"21048","47","47","47"
"21056","44","44","44"
"21061","45","45","45"
"21062","44","44","44"
"21064","4","4","4"
"21066","44","44","44"
"21076","48","48","48"
"21080","29","29","29"
"21082","48","48","48"
"21083","48","48","48"
"21087","3","3","3"
"21097","44","44","44"
"21099","21","21","21"
"21107","47","47","47"
"21108","48","48","48"
"21111","28","28","28"
"21112","4","4","4"
"21118","13","13","13"
"21122","44","44","44"
"21123","47","47","47"
"21128","48","48","48"
"21130","23","23","23"
"21142","45","45","45"
"21145","45","45","45"
"21156","44","44","44"
"21159","44","44","44"
"21164","47","47","47"
"21168","44","44","44"
"21169","45","45","45"
"21170","45","45","45"
"21171","46","46","46"
"21184","46","46","46"
"21192","49","49","49"
"21193","44","44","44"
"21196","44","44","44"
"21207","48","48","48"
"21210","45","45","45"
"21213","11","11","11"
"21216","50","50","50"
"21218","43","43","43"
"21220","46","46","46"
"21224","45","45","45"
"21226","48","48","48"
"21230","3","3","3"
"21233","47","47","47"
"21234","46","46","46"
"21239","43","43","43"
"21242","44","44","44"
"21259","45","45","45"
"21262","44","44","44"
