"Step","non_det_DDQN_3_100k - total_reward","non_det_DDQN_3_100k - total_reward__MIN","non_det_DDQN_3_100k - total_reward__MAX"
"91413","13","13","13"
"91423","6","6","6"
"91431","4","4","4"
"91453","20","20","20"
"91456","3","3","3"
"91460","3","3","3"
"91464","23","23","23"
"91472","1","1","1"
"91480","-1","-1","-1"
"91485","39","39","39"
"91497","2","2","2"
"91522","23","23","23"
"91525","28","28","28"
"91532","-2","-2","-2"
"91536","26","26","26"
"91551","21","21","21"
"91558","-1","-1","-1"
"91561","-1","-1","-1"
"91568","22","22","22"
"91571","18","18","18"
"91574","6","6","6"
"91578","7","7","7"
"91605","36","36","36"
"91619","28","28","28"
"91623","5","5","5"
"91631","23","23","23"
"91635","7","7","7"
"91637","34","34","34"
"91639","5","5","5"
"91648","-2","-2","-2"
"91649","20","20","20"
"91659","10","10","10"
"91666","22","22","22"
"91682","22","22","22"
"91709","2","2","2"
"91736","40","40","40"
"91758","25","25","25"
"91766","37","37","37"
"91775","31","31","31"
"91784","29","29","29"
"91795","7","7","7"
"91799","6","6","6"
"91812","14","14","14"
"91824","13","13","13"
"91835","4","4","4"
"91856","6","6","6"
"91866","11","11","11"
"91895","17","17","17"
"91905","44","44","44"
"91908","5","5","5"
"91910","6","6","6"
"91920","15","15","15"
"91950","26","26","26"
"91954","7","7","7"
"91997","10","10","10"
"92011","12","12","12"
"92017","1","1","1"
"92023","25","25","25"
"92036","2","2","2"
"92037","12","12","12"
"92040","25","25","25"
"92058","8","8","8"
"92077","32","32","32"
"92088","7","7","7"
"92092","3","3","3"
"92111","32","32","32"
"92127","-2","-2","-2"
"92130","3","3","3"
"92153","37","37","37"
"92168","0","0","0"
"92170","5","5","5"
"92171","3","3","3"
"92179","6","6","6"
"92189","10","10","10"
"92218","11","11","11"
"92241","19","19","19"
"92249","25","25","25"
"92250","-2","-2","-2"
"92260","38","38","38"
"92273","7","7","7"
"92274","23","23","23"
"92290","5","5","5"
"92295","10","10","10"
"92302","8","8","8"
"92316","26","26","26"
"92333","41","41","41"
"92345","33","33","33"
"92357","28","28","28"
"92363","17","17","17"
"92373","41","41","41"
"92379","28","28","28"
"92401","29","29","29"
"92411","40","40","40"
"92415","15","15","15"
"92434","5","5","5"
"92439","33","33","33"
"92448","34","34","34"
"92457","33","33","33"
"92459","7","7","7"
"92464","50","50","50"
"92482","40","40","40"
"92484","2","2","2"
"92501","7","7","7"
"92505","47","47","47"
"92514","22","22","22"
"92519","45","45","45"
"92520","27","27","27"
"92527","25","25","25"
"92532","0","0","0"
"92538","28","28","28"
"92539","24","24","24"
"92551","26","26","26"
"92576","44","44","44"
"92583","5","5","5"
"92602","33","33","33"
"92611","2","2","2"
"92627","24","24","24"
"92636","-1","-1","-1"
"92638","36","36","36"
"92639","3","3","3"
"92644","7","7","7"
"92647","21","21","21"
"92652","1","1","1"
"92660","38","38","38"
"92662","30","30","30"
"92669","37","37","37"
"92671","38","38","38"
"92673","12","12","12"
"92682","42","42","42"
"92691","31","31","31"
"92696","33","33","33"
"92697","1","1","1"
"92698","4","4","4"
"92699","-1","-1","-1"
"92701","18","18","18"
"92713","30","30","30"
"92716","2","2","2"
"92719","6","6","6"
"92735","21","21","21"
"92749","21","21","21"
"92750","3","3","3"
"92752","2","2","2"
"92762","9","9","9"
"92767","8","8","8"
"92772","9","9","9"
"92779","32","32","32"
"92785","8","8","8"
"92801","27","27","27"
"92807","19","19","19"
"92816","16","16","16"
"92841","19","19","19"
"92843","4","4","4"
"92846","3","3","3"
"92851","27","27","27"
"92852","4","4","4"
"92860","4","4","4"
"92861","12","12","12"
"92864","32","32","32"
"92885","7","7","7"
"92891","5","5","5"
"92892","35","35","35"
"92894","30","30","30"
"92911","-1","-1","-1"
"92913","39","39","39"
"92933","8","8","8"
"92935","43","43","43"
"92938","5","5","5"
"92945","34","34","34"
"92949","7","7","7"
"92954","44","44","44"
"92960","36","36","36"
"92969","2","2","2"
"92987","9","9","9"
"92991","-1","-1","-1"
"93003","4","4","4"
"93011","21","21","21"
"93015","3","3","3"
"93024","5","5","5"
"93027","6","6","6"
"93034","0","0","0"
"93041","24","24","24"
"93043","10","10","10"
"93044","4","4","4"
"93048","22","22","22"
"93052","0","0","0"
"93066","21","21","21"
"93069","11","11","11"
"93075","11","11","11"
"93102","19","19","19"
"93152","0","0","0"
"93180","11","11","11"
"93194","4","4","4"
"93195","10","10","10"
"93216","6","6","6"
"93218","25","25","25"
"93232","32","32","32"
"93234","23","23","23"
"93240","21","21","21"
"93248","21","21","21"
"93249","8","8","8"
"93256","22","22","22"
"93259","4","4","4"
"93269","26","26","26"
"93281","29","29","29"
"93292","7","7","7"
"93302","34","34","34"
"93309","43","43","43"
"93330","31","31","31"
"93333","4","4","4"
"93345","23","23","23"
"93347","5","5","5"
"93366","13","13","13"
"93367","29","29","29"
"93368","22","22","22"
"93378","29","29","29"
"93382","2","2","2"
"93396","26","26","26"
"93397","-1","-1","-1"
"93408","30","30","30"
"93425","15","15","15"
"93427","40","40","40"
"93430","33","33","33"
"93444","7","7","7"
"93448","4","4","4"
"93489","5","5","5"
"93507","32","32","32"
"93510","27","27","27"
"93526","38","38","38"
"93533","26","26","26"
"93537","23","23","23"
"93555","8","8","8"
"93556","2","2","2"
"93560","26","26","26"
"93562","17","17","17"
"93568","17","17","17"
"93569","3","3","3"
"93579","39","39","39"
"93583","39","39","39"
"93588","34","34","34"
"93599","52","52","52"
"93600","35","35","35"
"93604","23","23","23"
"93619","34","34","34"
"93636","7","7","7"
"93638","25","25","25"
"93661","12","12","12"
"93669","24","24","24"
"93680","26","26","26"
"93682","31","31","31"
"93687","33","33","33"
"93701","9","9","9"
"93719","23","23","23"
"93726","21","21","21"
"93735","1","1","1"
"93761","24","24","24"
"93777","39","39","39"
"93819","38","38","38"
"93821","37","37","37"
"93822","33","33","33"
"93823","18","18","18"
"93825","6","6","6"
"93847","30","30","30"
"93858","28","28","28"
"93863","31","31","31"
"93884","26","26","26"
"93891","7","7","7"
"93904","2","2","2"
"93910","30","30","30"
"93912","22","22","22"
"93915","30","30","30"
"93916","12","12","12"
"93923","34","34","34"
"93945","12","12","12"
"93950","23","23","23"
"93958","5","5","5"
"93960","25","25","25"
"93966","23","23","23"
"93981","4","4","4"
"93983","28","28","28"
"93985","9","9","9"
"93988","38","38","38"
"93989","31","31","31"
"94012","30","30","30"
"94025","25","25","25"
"94051","1","1","1"
"94054","0","0","0"
"94081","34","34","34"
"94086","39","39","39"
"94087","39","39","39"
"94096","0","0","0"
"94104","28","28","28"
"94109","39","39","39"
"94111","27","27","27"
"94118","4","4","4"
"94124","24","24","24"
"94131","22","22","22"
"94137","28","28","28"
"94140","4","4","4"
"94152","30","30","30"
"94160","40","40","40"
"94170","24","24","24"
"94175","23","23","23"
"94194","33","33","33"
"94196","38","38","38"
"94214","23","23","23"
"94215","10","10","10"
"94219","12","12","12"
"94228","0","0","0"
"94229","1","1","1"
"94235","9","9","9"
"94244","8","8","8"
"94249","22","22","22"
"94257","14","14","14"
"94261","35","35","35"
"94262","16","16","16"
"94268","29","29","29"
"94281","39","39","39"
"94287","2","2","2"
"94301","13","13","13"
"94304","4","4","4"
"94306","31","31","31"
"94334","33","33","33"
"94338","13","13","13"
"94351","24","24","24"
"94374","36","36","36"
"94376","28","28","28"
"94377","9","9","9"
"94379","-2","-2","-2"
"94383","2","2","2"
"94402","46","46","46"
"94436","2","2","2"
"94439","-1","-1","-1"
"94442","28","28","28"
"94448","1","1","1"
"94449","11","11","11"
"94465","37","37","37"
"94468","1","1","1"
"94470","18","18","18"
"94488","34","34","34"
"94505","26","26","26"
"94515","1","1","1"
"94524","44","44","44"
"94549","32","32","32"
"94557","22","22","22"
"94560","0","0","0"
"94571","17","17","17"
"94586","5","5","5"
"94600","2","2","2"
"94602","0","0","0"
"94614","22","22","22"
"94625","7","7","7"
"94630","21","21","21"
"94635","36","36","36"
"94645","35","35","35"
"94646","17","17","17"
"94656","29","29","29"
"94671","1","1","1"
"94689","2","2","2"
"94699","37","37","37"
"94703","31","31","31"
"94712","35","35","35"
"94716","13","13","13"
"94736","-2","-2","-2"
"94738","33","33","33"
"94743","17","17","17"
"94777","0","0","0"
"94781","27","27","27"
"94783","10","10","10"
"94792","7","7","7"
"94798","28","28","28"
"94800","36","36","36"
"94803","1","1","1"
"94812","12","12","12"
"94816","5","5","5"
"94818","39","39","39"
"94823","5","5","5"
"94847","1","1","1"
"94851","25","25","25"
"94853","24","24","24"
"94856","2","2","2"
"94872","20","20","20"
"94879","4","4","4"
"94880","19","19","19"
"94898","28","28","28"
"94902","1","1","1"
"94904","0","0","0"
"94913","15","15","15"
"94923","4","4","4"
"94935","10","10","10"
"94936","4","4","4"
"94952","16","16","16"
"94966","38","38","38"
"94974","16","16","16"
"94981","4","4","4"
"94989","23","23","23"
"94993","19","19","19"
"94994","1","1","1"
"94996","53","53","53"
"95029","7","7","7"
"95036","7","7","7"
"95039","1","1","1"
"95050","24","24","24"
"95052","7","7","7"
"95064","-1","-1","-1"
"95065","1","1","1"
"95067","16","16","16"
"95071","24","24","24"
"95087","5","5","5"
"95102","38","38","38"
"95103","40","40","40"
"95108","42","42","42"
"95112","8","8","8"
"95113","28","28","28"
"95132","35","35","35"
"95143","32","32","32"
"95148","17","17","17"
"95173","9","9","9"
"95176","2","2","2"
"95181","28","28","28"
"95202","28","28","28"
"95210","12","12","12"
"95236","33","33","33"
"95238","7","7","7"
"95239","3","3","3"
"95258","39","39","39"
"95260","44","44","44"
"95264","25","25","25"
"95272","42","42","42"
"95274","37","37","37"
"95278","5","5","5"
"95289","5","5","5"
"95299","49","49","49"
"95303","2","2","2"
"95313","1","1","1"
"95324","1","1","1"
"95331","5","5","5"
"95341","18","18","18"
"95364","5","5","5"
"95369","-1","-1","-1"
"95387","0","0","0"
"95389","45","45","45"
"95393","6","6","6"
"95396","37","37","37"
"95398","11","11","11"
"95420","14","14","14"
"95427","33","33","33"
"95429","32","32","32"
"95430","31","31","31"
"95434","18","18","18"
"95463","41","41","41"
"95482","32","32","32"
"95491","29","29","29"
"95492","34","34","34"
"95516","-1","-1","-1"
"95518","12","12","12"
"95526","13","13","13"
"95535","42","42","42"
"95545","-2","-2","-2"
"95577","23","23","23"
"95590","-2","-2","-2"
"95597","0","0","0"
"95600","28","28","28"
"95602","3","3","3"
"95603","4","4","4"
"95605","38","38","38"
"95618","7","7","7"
"95629","24","24","24"
"95644","41","41","41"
"95651","42","42","42"
"95656","11","11","11"
"95676","39","39","39"
"95681","36","36","36"
"95685","11","11","11"
"95690","35","35","35"
"95701","34","34","34"
"95729","9","9","9"
"95730","27","27","27"
"95756","12","12","12"
"95761","38","38","38"
"95771","33","33","33"
"95787","0","0","0"
"95810","11","11","11"
"95831","31","31","31"
"95839","26","26","26"
"95849","14","14","14"
"95851","1","1","1"
"95859","4","4","4"
"95869","11","11","11"
"95878","18","18","18"
"95911","5","5","5"
"95917","1","1","1"
"95925","2","2","2"
"95936","31","31","31"
"95940","3","3","3"
"95941","24","24","24"
"95953","3","3","3"
"95971","6","6","6"
"95973","29","29","29"
"95987","28","28","28"
"96010","31","31","31"
"96017","17","17","17"
"96018","20","20","20"
"96050","2","2","2"
"96052","35","35","35"
"96062","1","1","1"
"96071","3","3","3"
"96079","5","5","5"
"96101","35","35","35"
"96120","29","29","29"
"96132","22","22","22"
"96137","3","3","3"
"96148","30","30","30"
"96181","6","6","6"
"96188","26","26","26"
"96190","21","21","21"
"96192","6","6","6"
"96193","24","24","24"
"96229","6","6","6"
"96236","33","33","33"
"96248","28","28","28"
"96249","0","0","0"
"96267","33","33","33"
"96268","29","29","29"
"96275","2","2","2"
"96293","24","24","24"
"96308","37","37","37"
"96315","2","2","2"
"96329","6","6","6"
"96346","23","23","23"
"96357","25","25","25"
"96365","27","27","27"
"96370","33","33","33"
"96374","3","3","3"
"96380","28","28","28"
"96432","-1","-1","-1"
"96445","31","31","31"
"96458","28","28","28"
"96460","29","29","29"
"96461","5","5","5"
"96483","34","34","34"
"96513","25","25","25"
"96521","35","35","35"
"96528","5","5","5"
"96555","6","6","6"
"96559","25","25","25"
"96591","7","7","7"
"96593","41","41","41"
"96616","22","22","22"
"96638","21","21","21"
"96680","22","22","22"
"96682","22","22","22"
"96693","4","4","4"
"96695","4","4","4"
"96705","1","1","1"
"96726","1","1","1"
"96727","12","12","12"
"96737","21","21","21"
"96751","0","0","0"
"96757","4","4","4"
"96783","25","25","25"
"96789","-2","-2","-2"
"96798","40","40","40"
"96802","4","4","4"
"96823","28","28","28"
"96827","1","1","1"
"96833","29","29","29"
"96835","-2","-2","-2"
"96852","34","34","34"
"96855","44","44","44"
"96866","11","11","11"
"96871","6","6","6"
"96887","5","5","5"
"96903","19","19","19"
"96911","37","37","37"
"96924","4","4","4"
"96928","28","28","28"
"96930","10","10","10"
"96932","23","23","23"
"96960","12","12","12"
"96976","7","7","7"
"96990","17","17","17"
"97027","30","30","30"
"97031","28","28","28"
"97035","39","39","39"
"97043","3","3","3"
"97054","7","7","7"
"97055","1","1","1"
"97061","-1","-1","-1"
"97081","21","21","21"
"97082","25","25","25"
"97086","30","30","30"
"97097","9","9","9"
"97105","26","26","26"
"97113","2","2","2"
"97122","22","22","22"
"97140","1","1","1"
"97141","40","40","40"
"97154","23","23","23"
"97155","2","2","2"
"97159","16","16","16"
"97163","10","10","10"
"97173","36","36","36"
"97189","4","4","4"
"97192","2","2","2"
"97198","32","32","32"
"97206","2","2","2"
"97208","6","6","6"
"97221","8","8","8"
"97222","25","25","25"
"97256","36","36","36"
"97261","15","15","15"
"97283","21","21","21"
"97284","4","4","4"
"97291","11","11","11"
"97305","3","3","3"
"97336","7","7","7"
"97345","-1","-1","-1"
"97354","20","20","20"
"97365","26","26","26"
"97377","27","27","27"
"97379","6","6","6"
"97399","22","22","22"
"97425","13","13","13"
"97426","27","27","27"
"97433","39","39","39"
"97438","26","26","26"
"97470","7","7","7"
"97478","8","8","8"
"97491","17","17","17"
"97492","4","4","4"
"97504","8","8","8"
"97516","7","7","7"
"97518","17","17","17"
"97542","29","29","29"
"97543","31","31","31"
"97550","8","8","8"
"97569","26","26","26"
"97607","39","39","39"
"97665","10","10","10"
"97691","32","32","32"
"97695","34","34","34"
"97696","10","10","10"
"97699","2","2","2"
"97713","30","30","30"
"97721","32","32","32"
"97729","18","18","18"
"97745","25","25","25"
"97751","23","23","23"
"97776","47","47","47"
"97796","9","9","9"
"97802","26","26","26"
"97826","27","27","27"
"97828","7","7","7"
"97883","15","15","15"
"97897","3","3","3"
"97900","34","34","34"
"97906","43","43","43"
"97919","29","29","29"
"97925","1","1","1"
"97932","4","4","4"
"97966","42","42","42"
"97970","34","34","34"
"98009","22","22","22"
"98016","18","18","18"
"98022","3","3","3"
"98023","0","0","0"
"98025","8","8","8"
"98032","46","46","46"
"98034","-2","-2","-2"
"98047","5","5","5"
"98051","7","7","7"
"98052","5","5","5"
"98069","32","32","32"
"98078","26","26","26"
"98080","0","0","0"
"98103","27","27","27"
"98105","5","5","5"
"98106","31","31","31"
"98111","7","7","7"
"98116","21","21","21"
"98147","26","26","26"
"98150","1","1","1"
"98161","9","9","9"
"98173","12","12","12"
"98185","30","30","30"
"98186","13","13","13"
"98190","3","3","3"
"98194","3","3","3"
"98196","10","10","10"
"98228","44","44","44"
"98246","19","19","19"
"98256","16","16","16"
"98269","39","39","39"
"98276","5","5","5"
"98295","24","24","24"
"98301","5","5","5"
"98319","8","8","8"
"98329","2","2","2"
"98342","2","2","2"
"98344","-2","-2","-2"
"98348","30","30","30"
"98349","29","29","29"
"98354","7","7","7"
"98356","8","8","8"
"98367","4","4","4"
"98397","2","2","2"
"98401","27","27","27"
"98426","29","29","29"
"98427","37","37","37"
"98433","12","12","12"
"98434","-1","-1","-1"
"98448","19","19","19"
"98456","10","10","10"
"98464","35","35","35"
"98470","7","7","7"
"98473","2","2","2"
"98477","24","24","24"
"98481","8","8","8"
"98490","32","32","32"
"98491","9","9","9"
"98503","42","42","42"
"98506","5","5","5"
"98518","9","9","9"
"98530","32","32","32"
"98534","3","3","3"
"98535","23","23","23"
"98545","30","30","30"
"98559","4","4","4"
"98567","0","0","0"
"98580","40","40","40"
"98590","26","26","26"
"98594","27","27","27"
"98598","33","33","33"
"98622","4","4","4"
"98631","41","41","41"
"98636","-1","-1","-1"
"98638","-2","-2","-2"
"98639","24","24","24"
"98654","26","26","26"
"98669","26","26","26"
"98671","3","3","3"
"98678","37","37","37"
"98686","32","32","32"
"98693","6","6","6"
"98694","37","37","37"
"98699","41","41","41"
"98701","8","8","8"
"98711","6","6","6"
"98713","29","29","29"
"98720","33","33","33"
"98723","-2","-2","-2"
"98725","23","23","23"
"98742","3","3","3"
"98751","2","2","2"
"98753","32","32","32"
"98764","2","2","2"
"98765","21","21","21"
"98767","33","33","33"
"98785","31","31","31"
"98787","1","1","1"
"98812","24","24","24"
"98816","0","0","0"
"98819","4","4","4"
"98822","12","12","12"
"98823","24","24","24"
"98829","0","0","0"
"98837","1","1","1"
"98840","6","6","6"
"98848","33","33","33"
"98850","15","15","15"
"98859","7","7","7"
"98870","-2","-2","-2"
"98871","0","0","0"
"98873","11","11","11"
"98882","29","29","29"
"98896","19","19","19"
"98902","14","14","14"
"98906","4","4","4"
"98909","38","38","38"
"98937","10","10","10"
"98951","20","20","20"
"98953","20","20","20"
"98957","31","31","31"
"98960","23","23","23"
"98966","18","18","18"
"98976","6","6","6"
"98984","31","31","31"
"98991","23","23","23"
"98997","35","35","35"
"99001","-1","-1","-1"
"99036","-1","-1","-1"
"99037","25","25","25"
"99046","-1","-1","-1"
"99047","2","2","2"
"99052","3","3","3"
"99064","7","7","7"
"99088","40","40","40"
"99104","23","23","23"
"99126","5","5","5"
"99135","6","6","6"
"99151","19","19","19"
"99193","18","18","18"
"99195","30","30","30"
"99210","29","29","29"
"99221","12","12","12"
"99222","29","29","29"
