"Step","DDQN_good_disc - win","non_det_DDQN_run_1747653794 - win__MIN","non_det_DDQN_run_1747653794 - win__MAX"
"37532","1","1","1"
"37537","0","0","0"
"37540","0","0","0"
"37541","0","0","0"
"37542","0","0","0"
"37551","0","0","0"
"37563","0","0","0"
"37565","1","1","1"
"37576","0","0","0"
"37577","0","0","0"
"37579","0","0","0"
"37581","0","0","0"
"37588","1","1","1"
"37593","0","0","0"
"37594","1","1","1"
"37603","0","0","0"
"37606","1","1","1"
"37607","1","1","1"
"37619","1","1","1"
"37625","0","0","0"
"37627","1","1","1"
"37629","1","1","1"
"37635","0","0","0"
"37644","1","1","1"
"37645","0","0","0"
"37651","0","0","0"
"37655","0","0","0"
"37657","1","1","1"
"37662","0","0","0"
"37665","0","0","0"
"37669","0","0","0"
"37678","0","0","0"
"37682","0","0","0"
"37699","0","0","0"
"37707","0","0","0"
"37709","0","0","0"
"37710","0","0","0"
"37711","1","1","1"
"37713","0","0","0"
"37732","1","1","1"
"37738","0","0","0"
"37745","0","0","0"
"37752","1","1","1"
"37762","1","1","1"
"37768","0","0","0"
"37771","0","0","0"
"37774","1","1","1"
"37777","1","1","1"
"37782","0","0","0"
"37785","0","0","0"
"37798","1","1","1"
"37806","1","1","1"
"37809","0","0","0"
"37810","0","0","0"
"37818","0","0","0"
"37819","0","0","0"
"37821","0","0","0"
"37823","0","0","0"
"37825","0","0","0"
"37832","1","1","1"
"37837","0","0","0"
"37846","0","0","0"
"37847","0","0","0"
"37848","0","0","0"
"37850","1","1","1"
"37853","1","1","1"
"37855","0","0","0"
"37866","1","1","1"
"37870","0","0","0"
"37872","1","1","1"
"37873","1","1","1"
"37879","0","0","0"
"37880","1","1","1"
"37881","1","1","1"
"37882","0","0","0"
"37894","0","0","0"
"37910","0","0","0"
"37916","0","0","0"
"37919","0","0","0"
"37923","0","0","0"
"37932","0","0","0"
"37939","0","0","0"
"37941","0","0","0"
"37944","0","0","0"
"37953","0","0","0"
"37955","0","0","0"
"37958","0","0","0"
"37959","0","0","0"
"37960","0","0","0"
"37964","0","0","0"
"37966","1","1","1"
"37968","0","0","0"
"37970","0","0","0"
"37971","0","0","0"
"37976","1","1","1"
"37982","0","0","0"
"37985","1","1","1"
"37993","1","1","1"
"37998","0","0","0"
"38014","1","1","1"
"38017","0","0","0"
"38026","0","0","0"
"38029","0","0","0"
"38041","0","0","0"
"38050","1","1","1"
"38061","0","0","0"
"38063","0","0","0"
"38064","0","0","0"
"38067","0","0","0"
"38069","1","1","1"
"38081","0","0","0"
"38088","0","0","0"
"38089","0","0","0"
"38093","1","1","1"
"38097","0","0","0"
"38099","0","0","0"
"38111","0","0","0"
"38113","0","0","0"
"38117","0","0","0"
"38122","1","1","1"
"38126","0","0","0"
"38127","0","0","0"
"38130","0","0","0"
"38138","0","0","0"
"38145","0","0","0"
"38147","0","0","0"
"38151","0","0","0"
"38152","0","0","0"
"38155","1","1","1"
"38160","0","0","0"
"38162","1","1","1"
"38164","0","0","0"
"38165","1","1","1"
"38168","0","0","0"
"38169","1","1","1"
"38183","0","0","0"
"38185","1","1","1"
"38186","0","0","0"
"38190","0","0","0"
"38191","1","1","1"
"38193","1","1","1"
"38195","1","1","1"
"38198","0","0","0"
"38205","0","0","0"
"38210","1","1","1"
"38221","0","0","0"
"38226","1","1","1"
"38228","1","1","1"
"38240","0","0","0"
"38248","1","1","1"
"38252","1","1","1"
"38253","0","0","0"
"38255","0","0","0"
"38260","0","0","0"
"38273","0","0","0"
"38275","1","1","1"
"38279","0","0","0"
"38280","0","0","0"
"38283","1","1","1"
"38284","1","1","1"
"38290","0","0","0"
"38301","1","1","1"
"38306","1","1","1"
"38307","0","0","0"
"38310","0","0","0"
"38321","0","0","0"
"38326","1","1","1"
"38336","0","0","0"
"38342","1","1","1"
"38348","0","0","0"
"38351","0","0","0"
"38352","0","0","0"
"38359","0","0","0"
"38364","1","1","1"
"38366","0","0","0"
"38373","1","1","1"
"38374","0","0","0"
"38388","0","0","0"
"38394","0","0","0"
"38400","0","0","0"
"38408","1","1","1"
"38409","1","1","1"
"38413","1","1","1"
"38415","0","0","0"
"38421","0","0","0"
"38428","0","0","0"
"38437","0","0","0"
"38441","0","0","0"
"38442","0","0","0"
"38452","0","0","0"
"38456","0","0","0"
"38458","0","0","0"
"38464","1","1","1"
"38467","0","0","0"
"38475","0","0","0"
"38477","0","0","0"
"38478","0","0","0"
"38483","0","0","0"
"38485","1","1","1"
"38498","0","0","0"
"38500","0","0","0"
"38506","0","0","0"
"38507","0","0","0"
"38510","0","0","0"
"38515","0","0","0"
"38519","1","1","1"
"38523","0","0","0"
"38525","0","0","0"
"38528","0","0","0"
"38529","0","0","0"
"38533","0","0","0"
"38535","1","1","1"
"38542","0","0","0"
"38551","0","0","0"
"38553","1","1","1"
"38554","0","0","0"
"38559","0","0","0"
"38560","1","1","1"
"38571","1","1","1"
"38573","0","0","0"
"38579","0","0","0"
"38585","1","1","1"
"38586","1","1","1"
"38594","1","1","1"
"38595","0","0","0"
"38596","1","1","1"
"38603","0","0","0"
"38608","0","0","0"
"38615","0","0","0"
"38617","0","0","0"
"38619","1","1","1"
"38621","0","0","0"
"38623","0","0","0"
"38632","0","0","0"
"38637","1","1","1"
"38640","0","0","0"
"38641","0","0","0"
"38649","1","1","1"
"38653","0","0","0"
"38654","0","0","0"
"38662","0","0","0"
"38670","0","0","0"
"38682","1","1","1"
"38684","0","0","0"
"38686","0","0","0"
"38693","0","0","0"
"38694","0","0","0"
"38695","0","0","0"
"38707","0","0","0"
"38710","0","0","0"
"38715","0","0","0"
"38716","0","0","0"
"38718","0","0","0"
"38722","1","1","1"
"38723","0","0","0"
"38729","0","0","0"
"38744","0","0","0"
"38751","0","0","0"
"38757","1","1","1"
"38760","1","1","1"
"38769","1","1","1"
"38772","0","0","0"
"38775","0","0","0"
"38778","1","1","1"
"38779","0","0","0"
"38789","0","0","0"
"38794","1","1","1"
"38795","1","1","1"
"38810","0","0","0"
"38821","0","0","0"
"38822","0","0","0"
"38831","1","1","1"
"38834","0","0","0"
"38839","0","0","0"
"38847","0","0","0"
"38856","1","1","1"
"38858","1","1","1"
"38860","0","0","0"
"38861","0","0","0"
"38866","0","0","0"
"38869","0","0","0"
"38873","1","1","1"
"38875","0","0","0"
"38878","0","0","0"
"38879","1","1","1"
"38882","0","0","0"
"38884","0","0","0"
"38889","0","0","0"
"38890","0","0","0"
"38894","1","1","1"
"38899","0","0","0"
"38901","0","0","0"
"38906","0","0","0"
"38910","0","0","0"
"38914","1","1","1"
"38921","0","0","0"
"38926","0","0","0"
"38927","0","0","0"
"38930","1","1","1"
"38931","0","0","0"
"38933","0","0","0"
"38935","0","0","0"
"38937","0","0","0"
"38938","0","0","0"
"38943","1","1","1"
"38950","0","0","0"
"38959","0","0","0"
"38966","0","0","0"
"38968","0","0","0"
"38975","1","1","1"
"38982","0","0","0"
"38988","1","1","1"
"38990","0","0","0"
"38999","1","1","1"
"39003","0","0","0"
"39004","0","0","0"
"39011","0","0","0"
"39012","0","0","0"
"39017","1","1","1"
"39021","0","0","0"
"39022","0","0","0"
"39025","0","0","0"
"39037","0","0","0"
"39040","1","1","1"
"39044","0","0","0"
"39045","0","0","0"
"39059","1","1","1"
"39064","0","0","0"
"39077","0","0","0"
"39082","0","0","0"
"39084","0","0","0"
"39088","0","0","0"
"39091","0","0","0"
"39097","1","1","1"
"39100","0","0","0"
"39101","1","1","1"
"39114","0","0","0"
"39116","0","0","0"
"39126","0","0","0"
"39130","1","1","1"
"39131","0","0","0"
"39141","1","1","1"
"39143","0","0","0"
"39145","0","0","0"
"39146","0","0","0"
"39150","0","0","0"
"39151","0","0","0"
"39153","0","0","0"
"39158","0","0","0"
"39173","0","0","0"
"39176","1","1","1"
"39177","0","0","0"
"39178","1","1","1"
"39182","0","0","0"
"39193","1","1","1"
"39196","1","1","1"
"39197","1","1","1"
"39203","1","1","1"
"39212","1","1","1"
"39214","0","0","0"
"39220","0","0","0"
"39223","0","0","0"
"39231","0","0","0"
"39235","0","0","0"
"39237","1","1","1"
"39238","0","0","0"
"39241","0","0","0"
"39244","0","0","0"
"39246","1","1","1"
"39247","0","0","0"
"39249","0","0","0"
"39257","0","0","0"
"39260","0","0","0"
"39264","1","1","1"
"39269","0","0","0"
"39273","1","1","1"
"39276","0","0","0"
"39278","0","0","0"
"39284","1","1","1"
"39290","0","0","0"
"39292","0","0","0"
"39293","0","0","0"
"39296","1","1","1"
"39300","0","0","0"
"39307","0","0","0"
"39312","0","0","0"
"39314","0","0","0"
"39319","0","0","0"
"39320","0","0","0"
"39322","0","0","0"
"39325","0","0","0"
"39341","1","1","1"
"39342","0","0","0"
"39346","0","0","0"
"39349","0","0","0"
"39356","0","0","0"
"39357","0","0","0"
"39361","1","1","1"
"39372","1","1","1"
"39375","0","0","0"
"39377","1","1","1"
"39388","0","0","0"
"39395","1","1","1"
"39397","1","1","1"
"39407","0","0","0"
"39408","0","0","0"
"39422","0","0","0"
"39437","1","1","1"
"39446","1","1","1"
"39447","0","0","0"
"39456","0","0","0"
"39463","0","0","0"
"39464","0","0","0"
"39479","0","0","0"
"39484","0","0","0"
"39488","1","1","1"
"39497","0","0","0"
"39499","1","1","1"
"39502","1","1","1"
"39511","0","0","0"
"39513","0","0","0"
"39514","0","0","0"
"39516","0","0","0"
"39519","0","0","0"
"39523","1","1","1"
"39531","0","0","0"
"39536","0","0","0"
"39537","0","0","0"
"39546","1","1","1"
"39549","0","0","0"
"39553","1","1","1"
"39555","0","0","0"
"39556","1","1","1"
"39559","0","0","0"
"39562","1","1","1"
"39565","0","0","0"
"39570","1","1","1"
"39583","0","0","0"
"39586","0","0","0"
"39591","1","1","1"
"39604","0","0","0"
"39605","1","1","1"
"39606","1","1","1"
"39613","0","0","0"
"39614","1","1","1"
"39617","0","0","0"
"39618","0","0","0"
"39621","1","1","1"
"39635","0","0","0"
"39646","0","0","0"
"39658","0","0","0"
"39663","1","1","1"
"39670","0","0","0"
"39672","0","0","0"
"39673","0","0","0"
"39676","0","0","0"
"39678","0","0","0"
"39692","0","0","0"
"39699","0","0","0"
"39700","0","0","0"
"39704","0","0","0"
"39705","0","0","0"
"39710","0","0","0"
"39717","0","0","0"
"39737","0","0","0"
"39746","0","0","0"
"39755","0","0","0"
"39769","1","1","1"
"39783","0","0","0"
"39785","0","0","0"
"39790","1","1","1"
"39791","0","0","0"
"39796","1","1","1"
"39801","1","1","1"
"39802","1","1","1"
"39804","0","0","0"
"39807","0","0","0"
"39810","1","1","1"
"39821","1","1","1"
"39825","0","0","0"
"39831","0","0","0"
"39832","0","0","0"
"39835","1","1","1"
"39840","1","1","1"
"39842","1","1","1"
"39856","1","1","1"
"39868","0","0","0"
"39874","0","0","0"
"39884","0","0","0"
"39889","1","1","1"
"39899","0","0","0"
"39900","0","0","0"
"39919","0","0","0"
"39925","0","0","0"
"39933","0","0","0"
"39936","0","0","0"
"39938","0","0","0"
"39939","0","0","0"
"39942","0","0","0"
"39943","1","1","1"
"39944","0","0","0"
"39948","0","0","0"
"39961","1","1","1"
"39964","1","1","1"
"39969","0","0","0"
"39980","0","0","0"
"39987","0","0","0"
"39993","0","0","0"
"40006","0","0","0"
"40014","1","1","1"
"40020","0","0","0"
"40033","1","1","1"
"40037","1","1","1"
"40042","0","0","0"
"40043","0","0","0"
"40052","1","1","1"
"40053","0","0","0"
"40056","0","0","0"
"40066","1","1","1"
"40067","0","0","0"
"40068","1","1","1"
"40072","0","0","0"
"40073","1","1","1"
"40085","1","1","1"
"40090","1","1","1"
"40093","1","1","1"
"40096","1","1","1"
"40100","0","0","0"
"40101","0","0","0"
"40102","0","0","0"
"40106","0","0","0"
"40112","0","0","0"
"40113","0","0","0"
"40117","1","1","1"
"40118","0","0","0"
"40122","1","1","1"
"40130","0","0","0"
"40135","0","0","0"
"40137","1","1","1"
"40138","0","0","0"
"40142","1","1","1"
"40147","0","0","0"
"40151","0","0","0"
"40152","0","0","0"
"40154","0","0","0"
"40163","1","1","1"
"40166","1","1","1"
"40170","0","0","0"
"40171","1","1","1"
"40175","1","1","1"
"40184","1","1","1"
"40193","0","0","0"
"40195","0","0","0"
"40198","0","0","0"
"40202","0","0","0"
"40218","1","1","1"
"40219","0","0","0"
"40224","0","0","0"
"40225","0","0","0"
"40226","0","0","0"
"40237","0","0","0"
"40243","0","0","0"
"40244","0","0","0"
"40254","1","1","1"
"40262","0","0","0"
"40266","0","0","0"
"40275","0","0","0"
"40279","0","0","0"
"40284","0","0","0"
"40288","0","0","0"
"40299","0","0","0"
"40301","0","0","0"
"40303","0","0","0"
"40307","0","0","0"
"40310","1","1","1"
"40311","0","0","0"
"40316","0","0","0"
"40319","0","0","0"
"40325","0","0","0"
"40327","1","1","1"
"40331","1","1","1"
"40332","0","0","0"
"40337","1","1","1"
"40344","0","0","0"
"40348","0","0","0"
"40351","0","0","0"
"40355","1","1","1"
"40358","0","0","0"
"40361","1","1","1"
"40382","1","1","1"
"40384","0","0","0"
"40388","0","0","0"
"40396","1","1","1"
"40402","1","1","1"
"40417","1","1","1"
"40419","1","1","1"
"40421","0","0","0"
"40427","0","0","0"
"40429","1","1","1"
"40435","0","0","0"
"40436","0","0","0"
"40437","0","0","0"
"40448","0","0","0"
"40450","0","0","0"
"40460","0","0","0"
"40463","0","0","0"
"40474","0","0","0"
"40483","0","0","0"
"40485","0","0","0"
"40489","0","0","0"
"40490","0","0","0"
"40497","0","0","0"
"40510","0","0","0"
"40529","0","0","0"
"40530","1","1","1"
"40535","0","0","0"
"40536","0","0","0"
"40541","0","0","0"
"40546","0","0","0"
"40550","0","0","0"
"40552","0","0","0"
"40555","1","1","1"
"40556","1","1","1"
"40562","1","1","1"
"40564","0","0","0"
"40567","0","0","0"
"40571","0","0","0"
"40573","0","0","0"
"40581","0","0","0"
"40582","0","0","0"
"40589","0","0","0"
"40592","0","0","0"
"40595","0","0","0"
"40600","0","0","0"
"40604","0","0","0"
"40622","0","0","0"
"40625","1","1","1"
"40633","0","0","0"
"40634","0","0","0"
"40635","0","0","0"
"40636","0","0","0"
"40648","0","0","0"
"40649","1","1","1"
"40652","0","0","0"
"40653","0","0","0"
"40658","0","0","0"
"40660","0","0","0"
"40668","0","0","0"
"40670","1","1","1"
"40677","1","1","1"
"40680","0","0","0"
"40683","0","0","0"
"40692","0","0","0"
"40700","0","0","0"
"40703","1","1","1"
"40707","0","0","0"
"40712","0","0","0"
"40719","0","0","0"
"40720","0","0","0"
"40722","0","0","0"
"40732","1","1","1"
"40733","1","1","1"
"40736","0","0","0"
"40737","1","1","1"
"40747","1","1","1"
"40749","0","0","0"
"40750","1","1","1"
"40754","0","0","0"
"40758","0","0","0"
"40760","0","0","0"
"40766","0","0","0"
"40771","1","1","1"
"40774","0","0","0"
"40775","0","0","0"
"40778","1","1","1"
"40781","0","0","0"
"40784","0","0","0"
"40785","0","0","0"
"40788","0","0","0"
"40796","0","0","0"
"40810","0","0","0"
"40814","1","1","1"
"40817","0","0","0"
"40821","0","0","0"
"40824","1","1","1"
"40826","1","1","1"
"40827","1","1","1"
"40830","0","0","0"
"40841","1","1","1"
"40842","0","0","0"
"40852","0","0","0"
"40853","0","0","0"
"40855","0","0","0"
"40861","0","0","0"
"40865","0","0","0"
"40869","0","0","0"
"40870","0","0","0"
"40874","0","0","0"
"40878","1","1","1"
"40901","0","0","0"
"40911","1","1","1"
"40912","1","1","1"
"40915","0","0","0"
"40918","0","0","0"
"40919","0","0","0"
"40922","0","0","0"
"40934","0","0","0"
"40935","0","0","0"
"40939","1","1","1"
"40945","0","0","0"
"40947","0","0","0"
"40949","0","0","0"
"40951","1","1","1"
"40957","1","1","1"
"40959","0","0","0"
"40963","0","0","0"
"40966","0","0","0"
"40967","0","0","0"
"40978","0","0","0"
"40979","0","0","0"
"40992","1","1","1"
"40993","1","1","1"
"41007","0","0","0"
"41011","0","0","0"
"41023","0","0","0"
"41035","0","0","0"
"41037","0","0","0"
"41042","1","1","1"
"41043","0","0","0"
"41049","1","1","1"
"41056","0","0","0"
"41069","0","0","0"
"41070","0","0","0"
"41080","0","0","0"
"41083","0","0","0"
"41084","0","0","0"
"41088","0","0","0"
"41091","0","0","0"
"41093","1","1","1"
"41100","0","0","0"
"41101","0","0","0"
"41102","1","1","1"
"41108","0","0","0"
"41112","0","0","0"
"41117","0","0","0"
"41122","0","0","0"
"41124","0","0","0"
"41128","0","0","0"
"41131","0","0","0"
"41138","0","0","0"
"41148","0","0","0"
"41150","1","1","1"
"41154","0","0","0"
"41155","0","0","0"
"41162","0","0","0"
"41163","1","1","1"
"41171","1","1","1"
"41173","0","0","0"
"41178","0","0","0"
"41179","0","0","0"
"41181","1","1","1"
"41183","0","0","0"
"41194","0","0","0"
"41196","0","0","0"
"41198","0","0","0"
"41211","1","1","1"
"41212","0","0","0"
"41214","0","0","0"
"41217","0","0","0"
"41220","0","0","0"
"41222","0","0","0"
"41231","0","0","0"
"41235","0","0","0"
"41239","0","0","0"
"41240","0","0","0"
"41249","1","1","1"
"41260","1","1","1"
"41266","0","0","0"
"41279","1","1","1"
"41282","1","1","1"
"41289","0","0","0"
"41292","1","1","1"
"41293","0","0","0"
"41295","0","0","0"
"41300","0","0","0"
"41307","0","0","0"
"41308","0","0","0"
"41310","0","0","0"
"41314","0","0","0"
"41317","0","0","0"
"41327","0","0","0"
"41333","1","1","1"
"41335","0","0","0"
"41337","1","1","1"
"41349","0","0","0"
"41358","0","0","0"
"41363","0","0","0"
"41368","1","1","1"
"41370","0","0","0"
"41371","0","0","0"
"41374","1","1","1"
"41376","0","0","0"
"41381","0","0","0"
"41385","1","1","1"
"41389","1","1","1"
"41390","0","0","0"
"41393","1","1","1"
"41404","0","0","0"
"41408","0","0","0"
"41415","0","0","0"
"41420","0","0","0"
"41421","1","1","1"
"41431","0","0","0"
"41435","1","1","1"
"41438","0","0","0"
"41439","0","0","0"
"41446","0","0","0"
"41447","0","0","0"
"41448","0","0","0"
"41451","0","0","0"
"41454","0","0","0"
"41455","0","0","0"
"41458","0","0","0"
"41463","0","0","0"
"41466","0","0","0"
"41467","0","0","0"
"41469","0","0","0"
"41487","1","1","1"
"41490","0","0","0"
"41491","0","0","0"
"41493","0","0","0"
"41497","0","0","0"
"41502","0","0","0"
"41514","0","0","0"
"41516","0","0","0"
"41519","0","0","0"
"41521","0","0","0"
"41523","0","0","0"
"41527","0","0","0"
"41537","0","0","0"
"41544","0","0","0"
"41546","0","0","0"
"41556","0","0","0"
"41557","0","0","0"
"41559","1","1","1"
"41568","0","0","0"
"41571","1","1","1"
"41574","1","1","1"
"41578","1","1","1"
"41584","0","0","0"
"41585","0","0","0"
"41595","1","1","1"
"41604","0","0","0"
"41607","0","0","0"
"41618","1","1","1"
"41619","1","1","1"
"41621","1","1","1"
"41622","0","0","0"
"41623","0","0","0"
"41628","1","1","1"
"41629","1","1","1"
"41635","1","1","1"
"41640","0","0","0"
"41646","0","0","0"
"41647","0","0","0"
"41648","1","1","1"
"41649","1","1","1"
"41652","0","0","0"
"41669","1","1","1"
"41672","1","1","1"
"41675","0","0","0"
"41677","0","0","0"
"41680","0","0","0"
"41686","1","1","1"
"41687","0","0","0"
"41698","1","1","1"
"41700","1","1","1"
"41701","0","0","0"
"41704","1","1","1"
"41710","0","0","0"
"41714","1","1","1"
"41722","0","0","0"
"41725","1","1","1"
"41727","0","0","0"
"41730","0","0","0"
"41733","0","0","0"
"41739","1","1","1"
"41741","0","0","0"
"41744","0","0","0"
"41745","1","1","1"
"41749","1","1","1"
"41758","0","0","0"
"41771","0","0","0"
"41773","0","0","0"
"41776","1","1","1"
"41778","0","0","0"
"41781","1","1","1"
"41794","1","1","1"
"41806","0","0","0"
"41807","1","1","1"
"41817","1","1","1"
"41818","0","0","0"
"41824","0","0","0"
"41828","1","1","1"
"41829","0","0","0"
"41838","1","1","1"
"41843","1","1","1"
"41846","0","0","0"
"41847","1","1","1"
"41850","0","0","0"
"41852","1","1","1"
"41860","0","0","0"
"41864","0","0","0"
"41869","0","0","0"
"41871","0","0","0"
"41875","1","1","1"
"41885","0","0","0"
"41888","1","1","1"
"41896","0","0","0"
"41899","1","1","1"
"41901","1","1","1"
"41905","0","0","0"
"41907","0","0","0"
"41908","0","0","0"
"41911","0","0","0"
"41913","0","0","0"
"41918","0","0","0"
"41919","0","0","0"
"41925","0","0","0"
"41926","0","0","0"
"41937","0","0","0"
"41942","0","0","0"
"41949","1","1","1"
"41955","0","0","0"
"41966","1","1","1"
"41973","1","1","1"
"41986","1","1","1"
"41990","0","0","0"
"41992","1","1","1"
"42016","0","0","0"
"42020","0","0","0"
"42025","1","1","1"
"42029","0","0","0"
"42030","1","1","1"
"42052","0","0","0"
"42059","0","0","0"
"42064","0","0","0"
"42074","0","0","0"
"42077","1","1","1"
"42078","0","0","0"
"42079","1","1","1"
"42082","0","0","0"
"42089","0","0","0"
"42091","0","0","0"
"42099","0","0","0"
"42103","0","0","0"
"42105","0","0","0"
"42109","0","0","0"
"42110","0","0","0"
"42114","0","0","0"
"42116","0","0","0"
"42122","0","0","0"
"42130","1","1","1"
"42132","0","0","0"
"42133","0","0","0"
"42140","0","0","0"
"42141","1","1","1"
"42158","1","1","1"
"42170","1","1","1"
"42174","0","0","0"
"42181","0","0","0"
"42182","0","0","0"
"42185","0","0","0"
"42186","0","0","0"
"42188","1","1","1"
"42193","0","0","0"
"42195","0","0","0"
"42200","0","0","0"
"42210","0","0","0"
"42211","0","0","0"
"42214","0","0","0"
"42215","0","0","0"
"42221","0","0","0"
"42230","1","1","1"
"42232","0","0","0"
"42233","0","0","0"
"42235","0","0","0"
"42241","0","0","0"
"42247","1","1","1"
"42263","0","0","0"
"42266","1","1","1"
"42267","1","1","1"
"42268","0","0","0"
"42288","0","0","0"
"42290","1","1","1"
"42299","0","0","0"
"42306","0","0","0"
"42307","1","1","1"
"42310","0","0","0"
"42320","0","0","0"
"42330","1","1","1"
"42337","0","0","0"
"42344","0","0","0"
"42355","0","0","0"
"42357","0","0","0"
"42361","1","1","1"
"42365","0","0","0"
"42369","1","1","1"
"42373","0","0","0"
"42377","0","0","0"
"42393","1","1","1"
"42395","0","0","0"
"42399","0","0","0"
"42401","0","0","0"
"42410","1","1","1"
"42423","0","0","0"
"42429","0","0","0"
"42432","0","0","0"
"42440","0","0","0"
"42445","0","0","0"
"42448","0","0","0"
"42450","0","0","0"
"42456","1","1","1"
"42463","1","1","1"
"42468","0","0","0"
"42487","0","0","0"
"42492","0","0","0"
"42494","0","0","0"
"42500","0","0","0"
"42507","0","0","0"
"42510","0","0","0"
"42512","1","1","1"
"42514","0","0","0"
"42518","1","1","1"
"42519","0","0","0"
"42523","0","0","0"
"42532","0","0","0"
"42533","0","0","0"
"42534","0","0","0"
"42536","0","0","0"
"42546","0","0","0"
"42551","0","0","0"
"42552","1","1","1"
"42554","0","0","0"
"42557","1","1","1"
"42570","1","1","1"
"42571","1","1","1"
"42573","0","0","0"
"42584","0","0","0"
"42591","0","0","0"
"42598","1","1","1"
"42605","0","0","0"
"42611","0","0","0"
"42612","0","0","0"
"42615","0","0","0"
"42616","0","0","0"
"42622","0","0","0"
"42624","0","0","0"
"42625","0","0","0"
"42630","0","0","0"
"42632","0","0","0"
"42638","0","0","0"
"42640","0","0","0"
"42642","1","1","1"
"42644","0","0","0"
"42645","0","0","0"
"42652","0","0","0"
"42654","1","1","1"
"42656","0","0","0"
"42659","0","0","0"
"42666","0","0","0"
"42668","0","0","0"
"42670","1","1","1"
"42675","0","0","0"
"42698","0","0","0"
"42701","1","1","1"
"42702","0","0","0"
"42705","0","0","0"
"42706","1","1","1"
"42707","0","0","0"
"42721","0","0","0"
"42733","0","0","0"
"42736","0","0","0"
"42740","0","0","0"
"42747","0","0","0"
"42748","0","0","0"
"42752","1","1","1"
"42758","0","0","0"
"42762","0","0","0"
"42763","0","0","0"
"42764","0","0","0"
"42766","0","0","0"
"42771","0","0","0"
"42773","1","1","1"
"42777","0","0","0"
"42778","1","1","1"
"42780","1","1","1"
"42781","0","0","0"
"42783","0","0","0"
"42784","1","1","1"
"42788","0","0","0"
"42793","1","1","1"
"42809","1","1","1"
"42810","1","1","1"
"42814","0","0","0"
"42820","0","0","0"
"42826","0","0","0"
"42827","1","1","1"
"42832","1","1","1"
"42834","1","1","1"
"42842","0","0","0"
"42845","1","1","1"
"42849","1","1","1"
"42851","0","0","0"
"42852","1","1","1"
"42858","0","0","0"
"42860","0","0","0"
"42862","0","0","0"
"42865","0","0","0"
"42869","0","0","0"
"42872","0","0","0"
"42877","0","0","0"
"42881","0","0","0"
"42887","1","1","1"
"42891","0","0","0"
"42892","0","0","0"
"42897","1","1","1"
"42899","0","0","0"
"42900","0","0","0"
"42912","0","0","0"
"42914","0","0","0"
"42922","1","1","1"
"42939","0","0","0"
"42942","0","0","0"
"42945","0","0","0"
"42952","0","0","0"
"42955","0","0","0"
"42963","0","0","0"
"42965","1","1","1"
"42968","0","0","0"
"42971","0","0","0"
"42973","0","0","0"
"42978","0","0","0"
"42981","0","0","0"
"42982","1","1","1"
"42993","0","0","0"
"42997","1","1","1"
"43004","0","0","0"
"43006","1","1","1"
"43008","0","0","0"
"43012","0","0","0"
"43015","0","0","0"
"43025","0","0","0"
"43032","1","1","1"
"43033","0","0","0"
"43035","0","0","0"
"43037","0","0","0"
"43038","0","0","0"
"43039","0","0","0"
"43042","1","1","1"
"43043","0","0","0"
"43046","0","0","0"
"43049","0","0","0"
"43056","0","0","0"
"43058","0","0","0"
"43059","0","0","0"
"43063","1","1","1"
"43069","0","0","0"
"43072","1","1","1"
"43092","1","1","1"
"43094","0","0","0"
"43095","0","0","0"
"43107","1","1","1"
"43108","1","1","1"
"43113","1","1","1"
"43115","0","0","0"
"43124","1","1","1"
"43129","1","1","1"
"43130","0","0","0"
"43131","0","0","0"
"43139","0","0","0"
"43143","0","0","0"
"43149","0","0","0"
"43164","0","0","0"
"43172","0","0","0"
"43178","0","0","0"
"43191","0","0","0"
"43207","0","0","0"
"43208","0","0","0"
"43209","1","1","1"
"43211","0","0","0"
"43213","0","0","0"
"43219","0","0","0"
"43220","1","1","1"
"43221","0","0","0"
"43228","0","0","0"
"43231","0","0","0"
"43236","1","1","1"
"43238","1","1","1"
"43250","0","0","0"
"43264","0","0","0"
"43270","0","0","0"
"43271","1","1","1"
"43300","0","0","0"
"43304","1","1","1"
"43306","0","0","0"
"43307","0","0","0"
"43309","0","0","0"
"43313","0","0","0"
"43314","1","1","1"
"43323","1","1","1"
"43324","1","1","1"
"43328","1","1","1"
"43329","1","1","1"
"43339","0","0","0"
"43360","1","1","1"
"43369","0","0","0"
"43375","0","0","0"
"43377","0","0","0"
"43380","1","1","1"
"43381","1","1","1"
"43388","1","1","1"
"43398","0","0","0"
"43399","0","0","0"
"43402","0","0","0"
"43406","1","1","1"
"43414","0","0","0"
"43431","1","1","1"
"43451","0","0","0"
"43454","0","0","0"
"43456","0","0","0"
"43468","0","0","0"
"43471","1","1","1"
"43472","0","0","0"
"43473","0","0","0"
"43476","1","1","1"
"43481","1","1","1"
"43486","0","0","0"
"43492","0","0","0"
"43501","1","1","1"
"43508","1","1","1"
"43510","0","0","0"
"43512","0","0","0"
"43522","0","0","0"
"43526","0","0","0"
"43528","1","1","1"
"43541","0","0","0"
"43543","1","1","1"
"43548","1","1","1"
"43552","0","0","0"
"43553","0","0","0"
"43554","1","1","1"
"43557","0","0","0"
"43559","0","0","0"
"43564","1","1","1"
"43565","0","0","0"
"43569","0","0","0"
"43570","0","0","0"
"43572","0","0","0"
"43573","0","0","0"
"43576","0","0","0"
"43591","0","0","0"
"43603","0","0","0"
"43604","1","1","1"
"43612","0","0","0"
"43613","1","1","1"
"43615","0","0","0"
