"Step","DQN_good_disc - total_reward","non_Det_DQN_discounted_run_1747653690 - total_reward__MIN","non_Det_DQN_discounted_run_1747653690 - total_reward__MAX"
"43399","1","1","1"
"43400","3","3","3"
"43406","3","3","3"
"43412","1","1","1"
"43415","-2","-2","-2"
"43416","34","34","34"
"43417","23","23","23"
"43426","3","3","3"
"43428","2","2","2"
"43437","0","0","0"
"43443","10","10","10"
"43456","1","1","1"
"43459","-1","-1","-1"
"43462","16","16","16"
"43466","5","5","5"
"43470","6","6","6"
"43472","0","0","0"
"43475","-2","-2","-2"
"43491","1","1","1"
"43496","3","3","3"
"43501","0","0","0"
"43504","12","12","12"
"43512","3","3","3"
"43518","0","0","0"
"43523","2","2","2"
"43553","7","7","7"
"43554","2","2","2"
"43561","8","8","8"
"43564","-2","-2","-2"
"43570","-1","-1","-1"
"43572","-2","-2","-2"
"43573","6","6","6"
"43575","-2","-2","-2"
"43579","3","3","3"
"43584","2","2","2"
"43590","3","3","3"
"43594","-1","-1","-1"
"43609","19","19","19"
"43613","3","3","3"
"43614","3","3","3"
"43615","0","0","0"
"43618","1","1","1"
"43625","2","2","2"
"43646","4","4","4"
"43654","3","3","3"
"43665","2","2","2"
"43670","3","3","3"
"43672","13","13","13"
"43689","19","19","19"
"43691","8","8","8"
"43701","0","0","0"
"43705","5","5","5"
"43715","20","20","20"
"43718","1","1","1"
"43720","7","7","7"
"43722","0","0","0"
"43727","3","3","3"
"43728","-2","-2","-2"
"43734","-1","-1","-1"
"43736","2","2","2"
"43737","1","1","1"
"43753","29","29","29"
"43756","5","5","5"
"43763","-2","-2","-2"
"43779","3","3","3"
"43788","-1","-1","-1"
"43796","8","8","8"
"43798","0","0","0"
"43803","-1","-1","-1"
"43809","4","4","4"
"43820","8","8","8"
"43822","-2","-2","-2"
"43824","13","13","13"
"43830","14","14","14"
"43835","5","5","5"
"43845","8","8","8"
"43846","31","31","31"
"43847","12","12","12"
"43862","7","7","7"
"43873","0","0","0"
"43887","1","1","1"
"43890","1","1","1"
"43894","5","5","5"
"43897","4","4","4"
"43901","10","10","10"
"43902","24","24","24"
"43904","5","5","5"
"43909","-1","-1","-1"
"43910","4","4","4"
"43940","2","2","2"
"43944","0","0","0"
"43947","8","8","8"
"43948","4","4","4"
"43967","5","5","5"
"43974","-2","-2","-2"
"43978","0","0","0"
"43982","34","34","34"
"43987","19","19","19"
"43989","6","6","6"
"43990","3","3","3"
"43998","0","0","0"
"43999","-2","-2","-2"
"44007","2","2","2"
"44011","29","29","29"
"44020","1","1","1"
"44030","-2","-2","-2"
"44033","0","0","0"
"44038","0","0","0"
"44043","20","20","20"
"44048","-1","-1","-1"
"44051","6","6","6"
"44052","2","2","2"
"44059","4","4","4"
"44061","3","3","3"
"44066","-2","-2","-2"
"44074","-1","-1","-1"
"44084","-1","-1","-1"
"44090","-2","-2","-2"
"44093","-1","-1","-1"
"44095","4","4","4"
"44097","3","3","3"
"44101","5","5","5"
"44105","0","0","0"
"44116","19","19","19"
"44123","19","19","19"
"44127","-1","-1","-1"
"44131","6","6","6"
"44135","35","35","35"
"44149","0","0","0"
"44152","8","8","8"
"44155","19","19","19"
"44171","21","21","21"
"44173","1","1","1"
"44190","3","3","3"
"44202","1","1","1"
"44218","4","4","4"
"44229","2","2","2"
"44238","21","21","21"
"44240","4","4","4"
"44241","22","22","22"
"44246","-2","-2","-2"
"44247","4","4","4"
"44249","-1","-1","-1"
"44253","10","10","10"
"44261","2","2","2"
"44272","0","0","0"
"44276","0","0","0"
"44285","5","5","5"
"44287","20","20","20"
"44288","2","2","2"
"44300","0","0","0"
"44302","22","22","22"
"44308","28","28","28"
"44310","0","0","0"
"44311","30","30","30"
"44320","-2","-2","-2"
"44321","-2","-2","-2"
"44327","1","1","1"
"44340","6","6","6"
"44353","29","29","29"
"44358","0","0","0"
"44362","2","2","2"
"44374","-1","-1","-1"
"44380","-2","-2","-2"
"44382","1","1","1"
"44386","4","4","4"
"44387","2","2","2"
"44390","2","2","2"
"44392","26","26","26"
"44399","8","8","8"
"44412","-2","-2","-2"
"44422","3","3","3"
"44427","-2","-2","-2"
"44433","0","0","0"
"44436","10","10","10"
"44437","3","3","3"
"44444","0","0","0"
"44445","13","13","13"
"44446","27","27","27"
"44450","1","1","1"
"44456","4","4","4"
"44457","1","1","1"
"44462","4","4","4"
"44467","5","5","5"
"44471","-1","-1","-1"
"44474","-2","-2","-2"
"44475","4","4","4"
"44480","10","10","10"
"44490","4","4","4"
"44502","4","4","4"
"44505","2","2","2"
"44513","8","8","8"
"44518","1","1","1"
"44519","-2","-2","-2"
"44527","7","7","7"
"44532","1","1","1"
"44536","26","26","26"
"44537","4","4","4"
"44538","1","1","1"
"44546","1","1","1"
"44550","1","1","1"
"44553","0","0","0"
"44562","22","22","22"
"44568","25","25","25"
"44578","1","1","1"
"44580","-2","-2","-2"
"44581","9","9","9"
"44591","2","2","2"
"44595","25","25","25"
"44598","23","23","23"
"44606","2","2","2"
"44621","-1","-1","-1"
"44626","1","1","1"
"44629","11","11","11"
"44630","1","1","1"
"44632","6","6","6"
"44633","10","10","10"
"44638","1","1","1"
"44640","-2","-2","-2"
"44641","19","19","19"
"44647","37","37","37"
"44655","7","7","7"
"44656","2","2","2"
"44658","2","2","2"
"44663","-1","-1","-1"
"44667","28","28","28"
"44676","31","31","31"
"44679","2","2","2"
"44680","1","1","1"
"44681","3","3","3"
"44682","0","0","0"
"44684","0","0","0"
"44685","1","1","1"
"44689","0","0","0"
"44701","4","4","4"
"44703","27","27","27"
"44708","1","1","1"
"44709","5","5","5"
"44721","14","14","14"
"44724","2","2","2"
"44726","3","3","3"
"44727","4","4","4"
"44735","0","0","0"
"44736","-1","-1","-1"
"44737","-1","-1","-1"
"44740","1","1","1"
"44745","0","0","0"
"44746","28","28","28"
"44753","-2","-2","-2"
"44757","8","8","8"
"44760","2","2","2"
"44765","3","3","3"
"44769","24","24","24"
"44791","1","1","1"
"44792","-1","-1","-1"
"44806","-1","-1","-1"
"44814","2","2","2"
"44816","-1","-1","-1"
"44817","6","6","6"
"44818","0","0","0"
"44822","1","1","1"
"44837","20","20","20"
"44839","11","11","11"
"44851","0","0","0"
"44860","1","1","1"
"44861","23","23","23"
"44864","-1","-1","-1"
"44867","2","2","2"
"44888","2","2","2"
"44890","0","0","0"
"44892","29","29","29"
"44904","1","1","1"
"44909","6","6","6"
"44915","5","5","5"
"44916","3","3","3"
"44917","4","4","4"
"44936","8","8","8"
"44943","23","23","23"
"44946","2","2","2"
"44947","-1","-1","-1"
"44952","14","14","14"
"44954","4","4","4"
"44969","-2","-2","-2"
"44978","10","10","10"
"44979","-2","-2","-2"
"44983","6","6","6"
"44989","0","0","0"
"44990","3","3","3"
"44995","2","2","2"
"44998","-1","-1","-1"
"45002","1","1","1"
"45009","30","30","30"
"45010","4","4","4"
"45011","1","1","1"
"45021","-1","-1","-1"
"45026","3","3","3"
"45033","10","10","10"
"45034","25","25","25"
"45036","2","2","2"
"45041","3","3","3"
"45042","8","8","8"
"45048","25","25","25"
"45049","26","26","26"
"45063","1","1","1"
"45070","4","4","4"
"45077","21","21","21"
"45083","24","24","24"
"45084","31","31","31"
"45086","3","3","3"
"45093","0","0","0"
"45102","19","19","19"
"45109","-2","-2","-2"
"45114","22","22","22"
"45118","-1","-1","-1"
"45120","4","4","4"
"45125","7","7","7"
"45128","8","8","8"
"45129","28","28","28"
"45133","2","2","2"
"45142","6","6","6"
"45150","-2","-2","-2"
"45151","2","2","2"
"45155","-2","-2","-2"
"45160","11","11","11"
"45182","5","5","5"
"45186","8","8","8"
"45192","-1","-1","-1"
"45193","0","0","0"
"45195","-2","-2","-2"
"45200","10","10","10"
"45205","9","9","9"
"45210","3","3","3"
"45211","21","21","21"
"45215","6","6","6"
"45219","3","3","3"
"45221","-1","-1","-1"
"45223","10","10","10"
"45225","4","4","4"
"45226","3","3","3"
"45228","0","0","0"
"45230","11","11","11"
"45232","4","4","4"
"45233","28","28","28"
"45234","4","4","4"
"45235","26","26","26"
"45241","26","26","26"
"45246","1","1","1"
"45251","8","8","8"
"45253","0","0","0"
"45256","0","0","0"
"45259","19","19","19"
"45261","-1","-1","-1"
"45264","20","20","20"
"45265","22","22","22"
"45268","6","6","6"
"45269","18","18","18"
"45270","3","3","3"
"45275","3","3","3"
"45276","26","26","26"
"45282","4","4","4"
"45290","1","1","1"
"45291","-2","-2","-2"
"45296","8","8","8"
"45301","22","22","22"
"45318","-1","-1","-1"
"45324","-1","-1","-1"
"45326","-1","-1","-1"
"45336","1","1","1"
"45342","1","1","1"
"45347","9","9","9"
"45348","12","12","12"
"45358","-2","-2","-2"
"45360","10","10","10"
"45370","2","2","2"
"45385","2","2","2"
"45395","8","8","8"
"45397","6","6","6"
"45402","0","0","0"
"45403","15","15","15"
"45404","4","4","4"
"45410","10","10","10"
"45417","-1","-1","-1"
"45431","-1","-1","-1"
"45432","8","8","8"
"45449","-2","-2","-2"
"45452","1","1","1"
"45455","22","22","22"
"45457","0","0","0"
"45467","18","18","18"
"45469","10","10","10"
"45473","6","6","6"
"45477","1","1","1"
"45495","5","5","5"
"45496","2","2","2"
"45498","9","9","9"
"45507","4","4","4"
"45509","3","3","3"
"45511","8","8","8"
"45516","21","21","21"
"45518","17","17","17"
"45524","6","6","6"
"45534","3","3","3"
"45550","1","1","1"
"45552","-2","-2","-2"
"45570","4","4","4"
"45583","7","7","7"
"45588","2","2","2"
"45594","3","3","3"
"45606","20","20","20"
"45614","-2","-2","-2"
"45625","2","2","2"
"45629","6","6","6"
"45637","4","4","4"
"45642","2","2","2"
"45644","12","12","12"
"45653","2","2","2"
"45654","26","26","26"
"45658","7","7","7"
"45660","-2","-2","-2"
"45665","-1","-1","-1"
"45670","6","6","6"
"45671","-2","-2","-2"
"45679","5","5","5"
"45682","26","26","26"
"45697","-1","-1","-1"
"45699","0","0","0"
"45708","0","0","0"
"45709","2","2","2"
"45711","6","6","6"
"45714","9","9","9"
"45716","6","6","6"
"45717","-2","-2","-2"
"45719","3","3","3"
"45720","5","5","5"
"45724","11","11","11"
"45732","2","2","2"
"45737","1","1","1"
"45740","-1","-1","-1"
"45741","0","0","0"
"45743","1","1","1"
"45746","5","5","5"
"45754","0","0","0"
"45755","3","3","3"
"45757","0","0","0"
"45758","6","6","6"
"45760","25","25","25"
"45767","0","0","0"
"45775","0","0","0"
"45776","0","0","0"
"45778","22","22","22"
"45787","6","6","6"
"45791","5","5","5"
"45792","10","10","10"
"45794","8","8","8"
"45796","20","20","20"
"45797","3","3","3"
"45805","-2","-2","-2"
"45811","5","5","5"
"45812","-1","-1","-1"
"45819","0","0","0"
"45823","15","15","15"
"45827","13","13","13"
"45830","4","4","4"
"45831","19","19","19"
"45834","11","11","11"
"45840","1","1","1"
"45843","-1","-1","-1"
"45844","-1","-1","-1"
"45845","-2","-2","-2"
"45846","-1","-1","-1"
"45856","2","2","2"
"45857","1","1","1"
"45858","6","6","6"
"45860","6","6","6"
"45862","14","14","14"
"45882","3","3","3"
"45886","9","9","9"
"45893","1","1","1"
"45903","2","2","2"
"45905","4","4","4"
"45906","-1","-1","-1"
"45910","4","4","4"
"45912","-2","-2","-2"
"45929","6","6","6"
"45932","0","0","0"
"45936","-1","-1","-1"
"45938","1","1","1"
"45940","3","3","3"
"45942","-1","-1","-1"
"45945","0","0","0"
"45956","11","11","11"
"45973","18","18","18"
"45982","9","9","9"
"45988","19","19","19"
"45993","-2","-2","-2"
"45995","0","0","0"
"45998","-2","-2","-2"
"46001","-2","-2","-2"
"46005","5","5","5"
"46006","3","3","3"
"46008","5","5","5"
"46009","2","2","2"
"46016","6","6","6"
"46017","5","5","5"
"46021","7","7","7"
"46022","3","3","3"
"46025","9","9","9"
"46026","12","12","12"
"46028","25","25","25"
"46039","0","0","0"
"46041","10","10","10"
"46047","-2","-2","-2"
"46053","31","31","31"
"46062","7","7","7"
"46068","8","8","8"
"46074","1","1","1"
"46076","-1","-1","-1"
"46089","7","7","7"
"46101","7","7","7"
"46105","-1","-1","-1"
"46106","2","2","2"
"46107","21","21","21"
"46108","-2","-2","-2"
"46110","4","4","4"
"46111","8","8","8"
"46123","2","2","2"
"46124","5","5","5"
"46132","4","4","4"
"46147","0","0","0"
"46151","25","25","25"
"46161","-1","-1","-1"
"46163","10","10","10"
"46168","0","0","0"
"46170","-2","-2","-2"
"46173","-2","-2","-2"
"46176","24","24","24"
"46178","4","4","4"
"46181","4","4","4"
"46183","0","0","0"
"46190","-1","-1","-1"
"46191","0","0","0"
"46192","6","6","6"
"46193","-1","-1","-1"
"46206","31","31","31"
"46216","15","15","15"
"46217","0","0","0"
"46221","1","1","1"
"46230","4","4","4"
"46233","24","24","24"
"46237","11","11","11"
"46257","3","3","3"
"46258","3","3","3"
"46261","0","0","0"
"46264","0","0","0"
"46266","4","4","4"
"46270","3","3","3"
"46280","-1","-1","-1"
"46281","7","7","7"
"46291","13","13","13"
"46292","2","2","2"
"46296","-2","-2","-2"
"46299","-2","-2","-2"
"46304","3","3","3"
"46305","-2","-2","-2"
"46312","3","3","3"
"46314","-2","-2","-2"
"46326","5","5","5"
"46327","7","7","7"
"46339","-1","-1","-1"
"46342","-1","-1","-1"
"46353","6","6","6"
"46356","11","11","11"
"46357","2","2","2"
"46360","4","4","4"
"46363","-1","-1","-1"
"46365","2","2","2"
"46367","-2","-2","-2"
"46373","3","3","3"
"46383","28","28","28"
"46385","-1","-1","-1"
"46388","13","13","13"
"46395","1","1","1"
"46406","2","2","2"
"46421","13","13","13"
"46430","2","2","2"
"46432","4","4","4"
"46441","-1","-1","-1"
"46456","3","3","3"
"46457","4","4","4"
"46462","-1","-1","-1"
"46479","-1","-1","-1"
"46480","1","1","1"
"46489","0","0","0"
"46494","23","23","23"
"46495","1","1","1"
"46507","4","4","4"
"46508","1","1","1"
"46528","3","3","3"
"46532","6","6","6"
"46534","0","0","0"
"46536","0","0","0"
"46541","38","38","38"
"46547","8","8","8"
"46549","-1","-1","-1"
"46584","2","2","2"
"46587","6","6","6"
"46595","-1","-1","-1"
"46597","3","3","3"
"46600","22","22","22"
"46601","6","6","6"
"46607","7","7","7"
"46608","22","22","22"
"46615","6","6","6"
"46616","9","9","9"
"46618","-2","-2","-2"
"46619","-1","-1","-1"
"46621","25","25","25"
"46622","-2","-2","-2"
"46623","7","7","7"
"46627","20","20","20"
"46631","3","3","3"
"46637","6","6","6"
"46642","0","0","0"
"46655","14","14","14"
"46665","5","5","5"
"46669","8","8","8"
"46670","33","33","33"
"46675","8","8","8"
"46678","1","1","1"
"46682","4","4","4"
"46685","11","11","11"
"46692","25","25","25"
"46695","0","0","0"
"46699","8","8","8"
"46700","6","6","6"
"46702","4","4","4"
"46709","29","29","29"
"46712","1","1","1"
"46715","4","4","4"
"46723","5","5","5"
"46734","3","3","3"
"46736","1","1","1"
"46739","7","7","7"
"46743","5","5","5"
"46745","8","8","8"
"46752","-1","-1","-1"
"46757","2","2","2"
"46764","6","6","6"
"46768","0","0","0"
"46770","-2","-2","-2"
"46771","3","3","3"
"46772","2","2","2"
"46777","1","1","1"
"46782","0","0","0"
"46785","7","7","7"
"46793","-2","-2","-2"
"46798","-2","-2","-2"
"46801","0","0","0"
"46810","1","1","1"
"46818","4","4","4"
"46820","1","1","1"
"46824","2","2","2"
"46828","23","23","23"
"46830","0","0","0"
"46831","0","0","0"
"46833","3","3","3"
"46834","28","28","28"
"46848","2","2","2"
"46849","6","6","6"
"46851","34","34","34"
"46853","3","3","3"
"46860","-1","-1","-1"
"46861","13","13","13"
"46867","1","1","1"
"46870","19","19","19"
"46873","0","0","0"
"46879","9","9","9"
"46881","9","9","9"
"46885","23","23","23"
"46900","0","0","0"
"46901","-1","-1","-1"
"46904","6","6","6"
"46905","2","2","2"
"46913","0","0","0"
"46915","-1","-1","-1"
"46919","3","3","3"
"46921","1","1","1"
"46927","3","3","3"
"46940","-1","-1","-1"
"46944","3","3","3"
"46947","20","20","20"
"46953","1","1","1"
"46954","33","33","33"
"46961","10","10","10"
"46967","5","5","5"
"46971","2","2","2"
"46975","14","14","14"
"46987","10","10","10"
"46989","1","1","1"
"46990","8","8","8"
"46994","10","10","10"
"46996","2","2","2"
"46998","7","7","7"
"47000","1","1","1"
"47011","3","3","3"
"47013","12","12","12"
"47015","-2","-2","-2"
"47018","24","24","24"
"47029","2","2","2"
"47031","31","31","31"
"47032","0","0","0"
"47034","4","4","4"
"47040","2","2","2"
"47043","23","23","23"
"47050","3","3","3"
"47052","4","4","4"
"47061","7","7","7"
"47065","0","0","0"
"47076","-2","-2","-2"
"47080","-1","-1","-1"
"47099","28","28","28"
"47101","7","7","7"
"47104","3","3","3"
"47112","2","2","2"
"47113","24","24","24"
"47115","1","1","1"
"47119","11","11","11"
"47123","5","5","5"
"47128","1","1","1"
"47134","3","3","3"
"47135","10","10","10"
"47139","1","1","1"
"47141","0","0","0"
"47147","-2","-2","-2"
"47148","4","4","4"
"47149","24","24","24"
"47163","7","7","7"
"47166","9","9","9"
"47176","2","2","2"
"47183","6","6","6"
"47187","5","5","5"
"47188","4","4","4"
"47194","5","5","5"
"47196","6","6","6"
"47200","21","21","21"
"47202","8","8","8"
"47203","2","2","2"
"47204","13","13","13"
"47211","1","1","1"
"47219","6","6","6"
"47231","5","5","5"
"47235","3","3","3"
"47237","2","2","2"
"47238","22","22","22"
"47240","4","4","4"
"47248","-2","-2","-2"
"47250","19","19","19"
"47252","2","2","2"
"47261","3","3","3"
"47284","1","1","1"
"47286","7","7","7"
"47287","1","1","1"
"47288","1","1","1"
"47298","9","9","9"
"47318","1","1","1"
"47319","4","4","4"
"47323","1","1","1"
"47325","0","0","0"
"47335","0","0","0"
"47340","6","6","6"
"47343","5","5","5"
"47344","2","2","2"
"47347","5","5","5"
"47350","8","8","8"
"47351","28","28","28"
"47353","4","4","4"
"47354","-1","-1","-1"
"47362","22","22","22"
"47363","-1","-1","-1"
"47366","18","18","18"
"47367","2","2","2"
"47382","11","11","11"
"47386","0","0","0"
"47392","-2","-2","-2"
"47395","2","2","2"
"47397","2","2","2"
"47398","-2","-2","-2"
"47399","3","3","3"
"47402","5","5","5"
"47406","-2","-2","-2"
"47411","0","0","0"
"47412","7","7","7"
"47414","3","3","3"
"47426","7","7","7"
"47435","31","31","31"
"47437","8","8","8"
"47442","3","3","3"
"47450","-1","-1","-1"
"47456","0","0","0"
"47461","-1","-1","-1"
"47467","6","6","6"
"47470","-1","-1","-1"
"47474","-2","-2","-2"
"47489","3","3","3"
"47494","-1","-1","-1"
"47497","22","22","22"
"47504","0","0","0"
"47507","2","2","2"
"47513","16","16","16"
"47515","5","5","5"
"47516","10","10","10"
"47517","2","2","2"
"47529","1","1","1"
"47533","-2","-2","-2"
"47535","-2","-2","-2"
"47547","-1","-1","-1"
"47561","25","25","25"
"47567","2","2","2"
"47569","14","14","14"
"47570","0","0","0"
"47575","25","25","25"
"47579","3","3","3"
"47597","2","2","2"
"47608","-2","-2","-2"
"47613","-2","-2","-2"
"47618","0","0","0"
"47619","2","2","2"
"47630","9","9","9"
"47638","6","6","6"
"47641","0","0","0"
"47650","15","15","15"
"47652","8","8","8"
"47655","0","0","0"
"47661","0","0","0"
"47694","19","19","19"
"47698","0","0","0"
"47699","12","12","12"
"47720","-2","-2","-2"
"47721","10","10","10"
"47722","6","6","6"
"47725","6","6","6"
"47732","5","5","5"
"47735","4","4","4"
"47744","23","23","23"
"47747","1","1","1"
"47758","3","3","3"
"47761","21","21","21"
"47763","7","7","7"
"47771","-2","-2","-2"
"47775","0","0","0"
"47778","22","22","22"
"47779","1","1","1"
"47783","-1","-1","-1"
"47789","8","8","8"
"47792","8","8","8"
"47795","3","3","3"
"47799","7","7","7"
"47805","31","31","31"
"47806","0","0","0"
"47812","2","2","2"
"47823","27","27","27"
"47824","6","6","6"
"47826","6","6","6"
"47830","2","2","2"
"47834","8","8","8"
"47837","2","2","2"
"47840","0","0","0"
"47848","2","2","2"
"47851","-2","-2","-2"
"47856","3","3","3"
"47858","7","7","7"
"47872","25","25","25"
"47876","26","26","26"
"47887","0","0","0"
"47889","8","8","8"
"47892","2","2","2"
"47893","-1","-1","-1"
"47895","6","6","6"
"47898","4","4","4"
"47914","4","4","4"
"47921","-2","-2","-2"
"47923","26","26","26"
"47929","3","3","3"
"47931","-1","-1","-1"
"47932","3","3","3"
"47933","10","10","10"
"47936","21","21","21"
"47941","21","21","21"
"47949","12","12","12"
"47950","29","29","29"
"47953","2","2","2"
"47955","3","3","3"
"47960","4","4","4"
"47966","4","4","4"
"47970","-1","-1","-1"
"47975","6","6","6"
"47977","22","22","22"
"47979","0","0","0"
"47983","23","23","23"
"47989","-2","-2","-2"
"47998","-1","-1","-1"
"48008","-2","-2","-2"
"48015","0","0","0"
"48022","8","8","8"
"48023","4","4","4"
"48029","-1","-1","-1"
"48030","1","1","1"
"48038","27","27","27"
"48042","13","13","13"
"48045","8","8","8"
"48047","9","9","9"
"48058","-2","-2","-2"
"48061","-2","-2","-2"
"48063","16","16","16"
"48067","0","0","0"
"48068","24","24","24"
"48070","3","3","3"
"48078","3","3","3"
"48088","7","7","7"
"48091","1","1","1"
"48107","7","7","7"
"48109","-1","-1","-1"
"48114","7","7","7"
"48118","-1","-1","-1"
"48123","1","1","1"
"48124","3","3","3"
"48133","0","0","0"
"48135","-2","-2","-2"
"48136","0","0","0"
"48146","3","3","3"
