"Step","DDQN_run_1747573335 - total_reward","DDQN_run_1747573335 - total_reward__MIN","DDQN_run_1747573335 - total_reward__MAX"
"18700","24","24","24"
"18702","26","26","26"
"18704","24","24","24"
"18706","12","12","12"
"18718","24","24","24"
"18722","24","24","24"
"18739","13","13","13"
"18745","24","24","24"
"18750","24","24","24"
"18762","24","24","24"
"18763","24","24","24"
"18765","24","24","24"
"18766","43","43","43"
"18771","24","24","24"
"18772","24","24","24"
"18779","25","25","25"
"18787","24","24","24"
"18791","24","24","24"
"18793","24","24","24"
"18794","17","17","17"
"18795","24","24","24"
"18801","24","24","24"
"18804","43","43","43"
"18811","24","24","24"
"18813","24","24","24"
"18826","24","24","24"
"18839","24","24","24"
"18843","10","10","10"
"18845","24","24","24"
"18846","43","43","43"
"18847","24","24","24"
"18850","24","24","24"
"18865","24","24","24"
"18873","24","24","24"
"18879","24","24","24"
"18881","24","24","24"
"18882","24","24","24"
"18885","24","24","24"
"18888","43","43","43"
"18892","43","43","43"
"18895","13","13","13"
"18897","24","24","24"
"18900","24","24","24"
"18905","24","24","24"
"18926","43","43","43"
"18928","3","3","3"
"18930","24","24","24"
"18932","24","24","24"
"18939","21","21","21"
"18946","25","25","25"
"18954","24","24","24"
"18958","24","24","24"
"18959","25","25","25"
"18974","24","24","24"
"18979","25","25","25"
"18981","43","43","43"
"18985","24","24","24"
"19000","43","43","43"
"19002","25","25","25"
"19005","24","24","24"
"19016","7","7","7"
"19026","24","24","24"
"19028","19","19","19"
"19033","4","4","4"
"19034","8","8","8"
"19038","24","24","24"
"19043","43","43","43"
"19044","7","7","7"
"19046","26","26","26"
"19053","24","24","24"
"19057","43","43","43"
"19063","42","42","42"
"19065","24","24","24"
"19072","10","10","10"
"19073","14","14","14"
"19078","24","24","24"
"19090","43","43","43"
"19096","43","43","43"
"19101","-3","-3","-3"
"19109","43","43","43"
"19113","24","24","24"
"19118","24","24","24"
"19127","43","43","43"
"19128","24","24","24"
"19130","24","24","24"
"19131","24","24","24"
"19134","24","24","24"
"19136","15","15","15"
"19147","21","21","21"
"19153","24","24","24"
"19154","22","22","22"
"19155","24","24","24"
"19156","20","20","20"
"19167","24","24","24"
"19178","24","24","24"
"19179","25","25","25"
"19182","24","24","24"
"19195","25","25","25"
"19197","43","43","43"
"19209","25","25","25"
"19213","43","43","43"
"19214","-2","-2","-2"
"19216","43","43","43"
"19223","5","5","5"
"19230","43","43","43"
"19232","23","23","23"
"19233","24","24","24"
"19236","24","24","24"
"19238","24","24","24"
"19248","25","25","25"
"19252","8","8","8"
"19255","44","44","44"
"19273","24","24","24"
"19277","24","24","24"
"19278","23","23","23"
"19287","25","25","25"
"19297","22","22","22"
"19300","22","22","22"
"19301","24","24","24"
"19307","12","12","12"
"19311","24","24","24"
"19318","16","16","16"
"19326","21","21","21"
"19329","24","24","24"
"19343","24","24","24"
"19346","24","24","24"
"19349","25","25","25"
"19356","24","24","24"
"19370","17","17","17"
"19372","44","44","44"
"19374","25","25","25"
"19375","24","24","24"
"19380","43","43","43"
"19383","15","15","15"
"19388","24","24","24"
"19389","0","0","0"
"19393","43","43","43"
"19395","11","11","11"
"19412","44","44","44"
"19423","24","24","24"
"19424","45","45","45"
"19426","11","11","11"
"19429","25","25","25"
"19433","11","11","11"
"19439","9","9","9"
"19440","11","11","11"
"19445","24","24","24"
"19447","25","25","25"
"19449","25","25","25"
"19451","24","24","24"
"19454","24","24","24"
"19456","24","24","24"
"19461","25","25","25"
"19463","24","24","24"
"19465","24","24","24"
"19470","24","24","24"
"19478","-3","-3","-3"
"19481","44","44","44"
"19482","29","29","29"
"19484","22","22","22"
"19488","43","43","43"
"19500","5","5","5"
"19504","43","43","43"
"19506","24","24","24"
"19510","24","24","24"
"19513","24","24","24"
"19523","43","43","43"
"19525","43","43","43"
"19528","43","43","43"
"19530","24","24","24"
"19542","24","24","24"
"19543","25","25","25"
"19544","24","24","24"
"19551","24","24","24"
"19557","43","43","43"
"19564","25","25","25"
"19572","24","24","24"
"19575","24","24","24"
"19576","24","24","24"
"19583","43","43","43"
"19590","24","24","24"
"19591","25","25","25"
"19603","20","20","20"
"19608","11","11","11"
"19612","43","43","43"
"19614","24","24","24"
"19618","24","24","24"
"19619","43","43","43"
"19626","25","25","25"
"19638","24","24","24"
"19641","24","24","24"
"19642","23","23","23"
"19645","24","24","24"
"19651","24","24","24"
"19652","45","45","45"
"19654","13","13","13"
"19656","6","6","6"
"19657","44","44","44"
"19665","44","44","44"
"19672","25","25","25"
"19677","43","43","43"
"19678","9","9","9"
"19682","25","25","25"
"19687","26","26","26"
"19694","43","43","43"
"19700","25","25","25"
"19710","21","21","21"
"19714","25","25","25"
"19726","14","14","14"
"19736","24","24","24"
"19742","24","24","24"
"19751","44","44","44"
"19762","25","25","25"
"19766","44","44","44"
"19767","44","44","44"
"19769","44","44","44"
"19770","12","12","12"
"19775","44","44","44"
"19790","26","26","26"
"19791","26","26","26"
"19792","43","43","43"
"19793","7","7","7"
"19806","26","26","26"
"19811","43","43","43"
"19815","24","24","24"
"19823","25","25","25"
"19831","26","26","26"
"19835","25","25","25"
"19842","24","24","24"
"19843","26","26","26"
"19847","24","24","24"
"19853","24","24","24"
"19861","24","24","24"
"19868","3","3","3"
"19870","2","2","2"
"19875","43","43","43"
"19878","24","24","24"
"19879","43","43","43"
"19882","25","25","25"
"19888","0","0","0"
"19895","44","44","44"
"19904","24","24","24"
"19915","27","27","27"
"19920","22","22","22"
"19925","25","25","25"
"19930","-1","-1","-1"
"19934","24","24","24"
"19935","26","26","26"
"19936","45","45","45"
"19942","44","44","44"
"19943","43","43","43"
"19963","24","24","24"
"19966","9","9","9"
"19968","26","26","26"
"19970","44","44","44"
"19977","23","23","23"
"19979","2","2","2"
"19990","44","44","44"
"19992","26","26","26"
"19998","26","26","26"
"20005","8","8","8"
"20013","24","24","24"
"20015","8","8","8"
"20022","26","26","26"
"20024","20","20","20"
"20025","20","20","20"
"20026","25","25","25"
"20028","2","2","2"
"20030","26","26","26"
"20032","25","25","25"
"20042","25","25","25"
"20048","14","14","14"
"20051","24","24","24"
"20060","1","1","1"
"20061","21","21","21"
"20064","26","26","26"
"20066","19","19","19"
"20071","25","25","25"
"20092","44","44","44"
"20093","21","21","21"
"20097","24","24","24"
"20098","24","24","24"
"20102","26","26","26"
"20115","25","25","25"
"20116","25","25","25"
"20121","5","5","5"
"20123","24","24","24"
"20125","24","24","24"
"20127","43","43","43"
"20141","7","7","7"
"20143","25","25","25"
"20153","44","44","44"
"20156","24","24","24"
"20160","24","24","24"
"20167","44","44","44"
"20170","25","25","25"
"20177","25","25","25"
"20178","45","45","45"
"20190","25","25","25"
"20201","29","29","29"
"20204","2","2","2"
"20205","28","28","28"
"20210","28","28","28"
"20215","3","3","3"
"20217","28","28","28"
"20219","4","4","4"
"20244","22","22","22"
"20255","28","28","28"
"20257","7","7","7"
"20264","47","47","47"
"20268","28","28","28"
"20272","48","48","48"
"20274","29","29","29"
"20276","5","5","5"
"20277","4","4","4"
"20279","22","22","22"
"20284","29","29","29"
"20287","27","27","27"
"20289","23","23","23"
"20295","28","28","28"
"20296","20","20","20"
"20307","28","28","28"
"20312","47","47","47"
"20318","29","29","29"
"20323","6","6","6"
"20331","12","12","12"
"20333","4","4","4"
"20343","45","45","45"
"20345","9","9","9"
"20354","12","12","12"
"20364","5","5","5"
"20374","42","42","42"
"20375","47","47","47"
"20383","29","29","29"
"20390","0","0","0"
"20391","48","48","48"
"20396","29","29","29"
"20397","48","48","48"
"20402","28","28","28"
"20406","30","30","30"
"20407","21","21","21"
"20412","2","2","2"
"20414","47","47","47"
"20415","21","21","21"
"20433","28","28","28"
"20438","48","48","48"
"20441","28","28","28"
"20443","25","25","25"
"20445","29","29","29"
"20449","45","45","45"
"20454","28","28","28"
"20459","28","28","28"
"20475","-1","-1","-1"
"20479","17","17","17"
"20489","6","6","6"
"20490","28","28","28"
"20507","25","25","25"
"20518","48","48","48"
"20529","28","28","28"
"20533","48","48","48"
"20551","22","22","22"
"20561","29","29","29"
"20565","5","5","5"
"20572","44","44","44"
"20577","17","17","17"
"20583","29","29","29"
"20586","48","48","48"
"20591","47","47","47"
"20596","0","0","0"
"20597","47","47","47"
"20623","17","17","17"
"20634","20","20","20"
"20639","26","26","26"
"20642","48","48","48"
"20649","2","2","2"
"20656","29","29","29"
"20659","28","28","28"
"20660","28","28","28"
"20665","16","16","16"
"20674","28","28","28"
"20675","28","28","28"
"20677","47","47","47"
"20680","29","29","29"
"20682","28","28","28"
"20686","47","47","47"
"20690","42","42","42"
"20701","24","24","24"
"20707","28","28","28"
"20708","46","46","46"
"20715","28","28","28"
"20721","28","28","28"
"20726","-2","-2","-2"
"20727","28","28","28"
"20730","6","6","6"
"20738","-3","-3","-3"
"20740","28","28","28"
"20744","47","47","47"
"20745","19","19","19"
"20749","29","29","29"
"20752","28","28","28"
"20754","28","28","28"
"20757","28","28","28"
"20768","5","5","5"
"20776","28","28","28"
"20782","11","11","11"
"20794","18","18","18"
"20795","47","47","47"
"20798","28","28","28"
"20813","47","47","47"
"20817","28","28","28"
"20821","10","10","10"
"20829","28","28","28"
"20831","47","47","47"
"20833","47","47","47"
"20836","15","15","15"
"20845","28","28","28"
"20848","28","28","28"
"20852","28","28","28"
"20857","28","28","28"
"20858","29","29","29"
"20865","28","28","28"
"20868","28","28","28"
"20872","8","8","8"
"20880","17","17","17"
"20882","28","28","28"
"20883","6","6","6"
"20885","28","28","28"
"20888","28","28","28"
"20889","28","28","28"
"20890","22","22","22"
"20891","27","27","27"
"20897","24","24","24"
"20901","28","28","28"
"20905","28","28","28"
"20907","47","47","47"
"20908","28","28","28"
"20913","15","15","15"
"20914","24","24","24"
"20915","28","28","28"
"20920","26","26","26"
"20922","28","28","28"
"20928","28","28","28"
"20930","21","21","21"
"20932","-1","-1","-1"
"20934","43","43","43"
"20937","47","47","47"
"20942","22","22","22"
"20964","28","28","28"
"20972","47","47","47"
"20973","45","45","45"
"20978","28","28","28"
"20984","28","28","28"
"20987","28","28","28"
"20988","28","28","28"
"20990","28","28","28"
"20993","28","28","28"
"20998","47","47","47"
"21008","29","29","29"
"21016","25","25","25"
"21032","28","28","28"
"21036","47","47","47"
"21037","47","47","47"
"21045","28","28","28"
"21056","47","47","47"
"21062","15","15","15"
"21072","27","27","27"
"21074","49","49","49"
"21078","28","28","28"
"21084","28","28","28"
"21087","28","28","28"
"21091","28","28","28"
"21097","26","26","26"
"21102","23","23","23"
"21106","47","47","47"
"21107","2","2","2"
"21117","9","9","9"
"21118","0","0","0"
"21119","28","28","28"
"21121","28","28","28"
"21123","28","28","28"
"21124","47","47","47"
"21128","4","4","4"
"21136","25","25","25"
"21137","8","8","8"
"21141","3","3","3"
"21146","23","23","23"
"21147","25","25","25"
"21152","47","47","47"
"21163","28","28","28"
"21169","9","9","9"
"21170","47","47","47"
"21181","47","47","47"
"21184","47","47","47"
"21185","14","14","14"
"21188","26","26","26"
"21193","17","17","17"
"21198","28","28","28"
"21203","15","15","15"
"21210","28","28","28"
"21215","28","28","28"
"21222","47","47","47"
"21223","47","47","47"
"21227","28","28","28"
"21233","47","47","47"
"21234","47","47","47"
"21235","28","28","28"
"21245","28","28","28"
"21259","26","26","26"
"21265","28","28","28"
"21268","16","16","16"
"21272","22","22","22"
"21277","28","28","28"
"21287","0","0","0"
"21299","10","10","10"
"21300","28","28","28"
"21305","7","7","7"
"21307","26","26","26"
"21310","0","0","0"
"21311","13","13","13"
"21333","47","47","47"
"21340","48","48","48"
"21344","28","28","28"
"21345","47","47","47"
"21353","8","8","8"
"21358","28","28","28"
"21360","28","28","28"
"21361","19","19","19"
"21372","47","47","47"
"21374","28","28","28"
"21379","17","17","17"
"21380","7","7","7"
"21387","28","28","28"
"21391","49","49","49"
"21404","28","28","28"
"21410","20","20","20"
"21417","28","28","28"
"21419","26","26","26"
"21432","20","20","20"
"21433","28","28","28"
"21439","21","21","21"
"21440","29","29","29"
"21449","28","28","28"
"21470","28","28","28"
"21471","25","25","25"
"21473","45","45","45"
"21488","48","48","48"
"21493","28","28","28"
"21496","28","28","28"
"21497","26","26","26"
"21502","49","49","49"
"21504","30","30","30"
"21506","49","49","49"
"21511","49","49","49"
"21526","28","28","28"
"21527","49","49","49"
"21529","10","10","10"
"21530","25","25","25"
"21539","27","27","27"
"21542","28","28","28"
"21547","46","46","46"
"21550","47","47","47"
"21555","47","47","47"
"21561","28","28","28"
"21566","24","24","24"
"21578","47","47","47"
"21594","29","29","29"
"21597","47","47","47"
"21611","28","28","28"
"21614","28","28","28"
"21617","5","5","5"
"21622","25","25","25"
"21629","28","28","28"
"21632","44","44","44"
"21636","47","47","47"
"21641","26","26","26"
"21646","29","29","29"
"21647","25","25","25"
"21650","21","21","21"
"21654","27","27","27"
"21662","30","30","30"
"21664","45","45","45"
"21665","25","25","25"
"21671","28","28","28"
"21672","44","44","44"
"21677","45","45","45"
"21689","27","27","27"
"21696","47","47","47"
"21698","27","27","27"
"21705","-3","-3","-3"
"21706","28","28","28"
"21712","28","28","28"
"21715","26","26","26"
"21716","46","46","46"
"21721","26","26","26"
"21722","45","45","45"
"21728","20","20","20"
"21731","27","27","27"
"21736","29","29","29"
"21738","17","17","17"
"21741","47","47","47"
"21745","16","16","16"
"21748","47","47","47"
"21753","47","47","47"
"21756","27","27","27"
"21757","3","3","3"
"21762","28","28","28"
"21766","12","12","12"
"21772","9","9","9"
"21776","24","24","24"
"21790","47","47","47"
"21793","28","28","28"
"21800","27","27","27"
"21802","28","28","28"
"21803","28","28","28"
"21811","28","28","28"
"21813","47","47","47"
"21814","47","47","47"
"21816","48","48","48"
"21819","42","42","42"
"21822","25","25","25"
"21840","47","47","47"
"21848","28","28","28"
"21849","29","29","29"
"21854","42","42","42"
"21857","48","48","48"
"21858","17","17","17"
"21860","28","28","28"
"21863","47","47","47"
"21871","22","22","22"
"21875","45","45","45"
"21879","47","47","47"
"21886","28","28","28"
"21889","28","28","28"
"21890","28","28","28"
"21894","10","10","10"
"21902","25","25","25"
"21909","28","28","28"
"21913","28","28","28"
"21920","28","28","28"
"21924","-1","-1","-1"
"21936","47","47","47"
"21939","29","29","29"
"21946","28","28","28"
"21948","28","28","28"
"21950","47","47","47"
"21953","15","15","15"
"21957","26","26","26"
"21960","47","47","47"
"21971","28","28","28"
"21974","47","47","47"
"21977","28","28","28"
"21982","28","28","28"
"21989","17","17","17"
"21993","48","48","48"
"22006","28","28","28"
"22009","28","28","28"
"22012","28","28","28"
"22024","28","28","28"
"22028","47","47","47"
"22043","20","20","20"
"22046","47","47","47"
"22047","47","47","47"
"22055","47","47","47"
"22058","28","28","28"
"22071","28","28","28"
"22074","28","28","28"
"22093","28","28","28"
"22096","29","29","29"
"22097","47","47","47"
"22102","18","18","18"
"22126","47","47","47"
"22130","26","26","26"
"22134","28","28","28"
"22135","47","47","47"
"22139","28","28","28"
"22142","28","28","28"
"22143","28","28","28"
"22149","28","28","28"
"22153","29","29","29"
"22158","27","27","27"
"22159","28","28","28"
"22165","28","28","28"
"22168","47","47","47"
"22171","28","28","28"
"22174","29","29","29"
"22184","28","28","28"
"22189","47","47","47"
"22193","28","28","28"
"22194","28","28","28"
"22195","16","16","16"
"22207","29","29","29"
"22213","28","28","28"
"22226","12","12","12"
"22235","28","28","28"
"22242","28","28","28"
"22244","2","2","2"
"22247","28","28","28"
"22254","17","17","17"
"22257","28","28","28"
"22267","29","29","29"
"22271","43","43","43"
"22280","25","25","25"
"22281","29","29","29"
"22282","28","28","28"
"22295","25","25","25"
"22300","28","28","28"
"22301","28","28","28"
"22304","28","28","28"
"22307","47","47","47"
"22308","25","25","25"
"22311","25","25","25"
"22317","47","47","47"
"22318","15","15","15"
"22320","28","28","28"
"22323","42","42","42"
"22336","47","47","47"
"22351","12","12","12"
"22352","28","28","28"
"22354","47","47","47"
"22356","25","25","25"
"22357","47","47","47"
"22361","28","28","28"
"22364","28","28","28"
"22368","28","28","28"
"22369","47","47","47"
"22373","25","25","25"
"22376","28","28","28"
"22377","28","28","28"
"22389","47","47","47"
"22400","8","8","8"
"22404","31","31","31"
"22405","18","18","18"
"22407","28","28","28"
"22409","28","28","28"
"22418","28","28","28"
"22426","28","28","28"
"22431","48","48","48"
"22440","9","9","9"
"22443","24","24","24"
"22446","43","43","43"
"22452","10","10","10"
"22454","45","45","45"
"22455","28","28","28"
"22458","26","26","26"
"22464","28","28","28"
"22467","47","47","47"
"22475","15","15","15"
"22478","19","19","19"
"22481","28","28","28"
"22486","0","0","0"
"22489","47","47","47"
"22490","47","47","47"
"22491","28","28","28"
"22492","28","28","28"
"22502","28","28","28"
"22509","28","28","28"
"22513","28","28","28"
"22514","28","28","28"
"22525","47","47","47"
"22527","47","47","47"
"22535","28","28","28"
"22545","28","28","28"
"22546","20","20","20"
"22547","28","28","28"
"22557","28","28","28"
"22561","47","47","47"
"22564","47","47","47"
